261,308,168,301,146,294,1013,476,11,1912
3,49,241,192,1253,955,836,206,1015,144
415,126,93,118,436,213,1842,476,261,1425
407,282,489,118,393,1090,1119,20,261,258
1194,183,146,992,192,1334,1013,414,936,43
261,497,1194,1424,118,294,393,131,11,219
65,49,763,1334,994,294,532,21,261,17
407,1424,46,146,220,294,393,404,1119,985
497,1003,41,118,499,1021,144,985,692,43
407,726,65,415,146,220,118,1119,308,19
149,146,170,1509,231,201,706,316,1119,261
1018,30,263,1355,66,168,470,201,1386,347
44,1030,1551,1892,444,499,717,1820,997,1908
416,65,231,294,1507,844,144,476,261,21
1030,1727,250,1029,1728,840,1754,717,144,692
258,65,301,1124,166,997,1119,20,985,476
497,30,1881,1266,1420,15,1892,461,261,1264
726,3,1438,168,1003,1080,532,213,1342,1173
1424,3,168,1124,687,1892,997,211,21,277
242,65,124,992,414,118,220,181,20,1325
3,146,76,118,231,201,1080,213,1119,985
726,25,263,132,1029,840,499,1096,717,304
726,3,1438,1214,354,288,1000,1172,261,1912
407,127,168,1334,618,414,201,300,985,692
995,1003,168,146,1080,713,487,1994,1342,1173
156,738,964,183,168,170,533,470,1096,261
1536,263,132,284,198,129,300,499,725,1076
407,220,146,414,346,1513,349,1892,692,999
1173,1003,1230,685,346,841,233,1425,987,1316
726,716,377,263,146,250,1576,724,1513,987
407,1194,263,146,414,393,213,1902,21,1325
407,1990,1230,1312,414,231,1589,461,319,1196
415,1129,995,127,17,1075,936,1217,261,43
979,242,1230,706,533,82,1514,1892,1412,20
498,1424,707,118,206,213,1119,21,20,258
707,65,1022,1015,47,1090,1119,476,11,261
168,346,209,841,198,201,233,499,234,501
19,1173,987,146,250,1892,717,144,692,126
726,124,30,59,1536,129,1096,487,1173,987
1205,1194,146,337,414,118,222,405,1088,1176
726,1028,282,841,1113,288,393,1021,985,999
3,1536,65,346,687,300,1513,274,844,985
319,3,258,146,254,206,1119,405,261,81
1230,489,215,1080,118,709,458,997,277,126
1003,149,168,530,209,231,483,59,724,985
1378,512,1230,1200,263,436,132,1117,131,538
407,1424,1416,146,118,213,1090,1119,1912,17
407,65,1211,168,724,1334,1080,301,20,1246
407,1173,1416,489,155,840,1119,144,987,999
156,65,116,1370,470,840,487,48,21,133
407,1230,240,146,118,861,393,1170,1119,17
49,992,146,414,1491,1013,955,213,133,1532
25,726,149,118,840,499,144,1425,37,725
1252,489,263,270,188,231,1117,1096,1173,19
407,1194,489,168,146,82,118,414,223,258
407,19,1182,146,992,414,840,21,261,17
726,1085,207,118,840,499,251,1119,985,999
281,1173,489,1214,1513,501,1766,997,725,1325
25,1424,13,726,146,1289,149,210,476,998
707,407,1416,706,146,1080,118,1115,1470,724
156,3,1230,234,132,855,155,48,20,261
407,65,415,9,30,132,118,181,393,274
407,415,685,1429,146,964,47,1108,1205,1325
42,3,1174,1513,997,982,1119,1425,1525,19
9,146,118,88,47,393,213,487,277,19
407,65,42,168,188,1028,118,1029,476,1173
407,1003,544,198,201,840,213,1892,20,1316
726,49,1334,532,412,1395,210,327,11,21
415,994,321,501,836,452,463,476,1342,277
407,1218,168,146,414,231,155,713,393,985
242,1134,495,198,470,1892,177,245,14,661
726,65,263,132,118,231,1916,300,101,261
42,518,188,1117,1420,487,1170,503,141,517
3,168,1174,1370,1324,231,155,1425,725,1173
242,415,9,220,841,263,470,277,227,1325
281,65,13,1536,489,145,1370,840,1013,1766
407,20,1115,414,1,118,1221,211,1325,43
65,489,132,1368,1125,1324,713,231,844,1316
407,703,146,223,206,274,717,258,1325,17
46,1124,414,146,1509,132,300,210,261,56
726,353,1003,59,231,300,744,1892,131,38
407,65,414,214,321,47,978,20,99,701
995,301,867,118,1269,840,684,393,20,1252
242,1003,132,846,231,1324,1090,476,987,261
1373,1438,116,146,118,1120,213,274,99,999
1085,198,231,1513,35,452,58,308,20,294
407,65,13,1214,146,1438,118,223,211,258
407,19,46,379,146,354,1214,215,713,1252
407,1003,30,149,466,132,231,213,1173,0
3,1115,127,992,233,1015,713,213,393,308
707,701,113,212,1242,231,470,1238,1093,261
446,1028,1727,263,1030,1029,1728,1031,1754,717
1003,127,724,155,201,300,276,717,308,261
489,149,518,436,1368,483,487,308,987,19
497,1030,1029,1914,1728,840,444,131,717,144
415,1424,42,1211,146,132,618,503,997,1173
489,183,414,354,146,198,272,301,261,1252
20,1007,132,47,997,393,210,476,1173,277
42,524,1124,146,118,393,213,1119,985,20
415,987,168,215,436,1368,250,1170,1342,999
407,3,315,1920,181,316,213,528,20,322
242,1194,146,1334,1013,1410,1293,1507,1246,1247
707,322,1230,59,157,337,861,1170,99,17
707,1470,1115,146,414,1239,118,321,35,322
127,59,170,1368,155,300,1324,1513,987,1846
1211,414,146,1509,231,1239,1513,1119,985,261
726,1194,146,293,337,1000,321,1521,1119,43
242,9,132,687,231,1370,274,405,985,1252
1424,153,1834,209,354,1,1013,1766,210,20
648,9,132,841,768,470,47,158,1902,701
466,3,221,685,301,1507,840,213,406,999
1003,168,724,149,728,300,1096,231,1766,276
407,439,168,685,414,713,213,717,985,476
65,49,146,414,1239,231,1013,393,1329,1246
263,706,192,994,183,201,470,1509,1238,700
156,407,209,724,168,1513,276,985,308,19
156,242,30,183,13,1324,1096,483,836,464
466,524,1834,530,116,118,503,47,274,1325
168,841,1050,709,201,47,155,1119,998,1855
848,1218,1438,1581,146,118,709,393,1151,985
242,497,1425,530,436,250,300,308,277,476
156,59,168,474,724,530,1095,60,532,308
1194,530,223,1368,181,487,274,526,43,17
407,987,250,231,713,487,953,210,985,19
726,261,489,1124,132,201,393,499,1173,17
1028,1030,168,215,132,250,131,717,48,144
25,1424,1003,19,466,1214,214,377,231,126
65,1230,263,534,1334,414,132,146,528,701
1003,489,1536,1194,263,1370,1125,840,131,133
1194,1214,241,146,118,1370,1090,1119,1342,1252
242,1194,407,440,118,233,201,211,985,1912
726,1230,116,146,118,393,274,1892,14,1912
168,724,1636,118,231,201,1103,487,1892,319
707,1230,116,992,223,337,263,1145,146,276
707,406,146,1265,294,1013,1623,701,1217,322
42,407,41,118,231,1117,840,476,462,14
726,407,466,518,223,231,728,840,476,1247
497,1230,263,305,132,250,168,300,836,35
25,149,841,1647,59,1125,470,20,987,725
202,1438,524,1115,146,132,168,1892,21,1173
30,168,489,1103,1324,1543,717,20,725,1902
407,261,391,768,129,840,1208,1109,1342,998
506,707,1115,724,414,146,1892,89,998,261
685,530,82,293,132,1021,1208,1285,261,20
415,3,726,1429,391,841,393,206,20,1325
415,1280,1416,1214,489,1125,538,1119,854,261
1003,1211,1230,414,530,1536,65,1425,1173,308
1003,685,168,149,59,305,1368,487,476,1173
407,65,1194,263,146,132,231,1013,47,276
1826,1028,1030,1029,1892,444,717,1051,1893,48
42,3,46,25,65,1438,1416,1410,20,985
726,65,59,132,231,213,997,1119,985,1173
42,124,1003,149,1631,1103,485,336,1994,1425
65,146,132,530,198,47,274,1096,308,261
407,3,1194,220,414,841,393,133,21,985
242,3,65,168,992,268,1370,393,101,258
22,65,30,489,112,520,470,955,277,1325
183,1654,855,397,1096,487,300,144,1173,19
726,995,1194,146,132,1125,836,713,213,258
1173,726,13,415,354,213,404,308,985,476
726,3,168,841,146,713,47,48,261,0
407,1194,146,702,118,231,414,213,985,258
211,1325,308,440,1090,844,1766,144,243,20
1281,1424,1438,407,414,337,840,1532,1246,519
1536,146,198,181,1317,1293,177,277,20,1108
156,999,65,1289,118,231,211,1119,11,725
726,65,407,391,146,1,393,840,14,119
1819,1030,1368,1029,1873,131,717,308,476,1826
65,1026,414,146,118,709,112,47,530,38
995,65,1194,49,146,414,220,1013,1541,11
146,414,118,393,213,254,210,1902,119,1220
407,1194,530,1,118,414,1013,997,99,999
542,279,263,1511,1458,63,861,274,1063,84
707,3,489,1124,184,146,414,321,1015,20
1525,489,1007,146,768,118,1119,308,1173,476
3,9,301,146,589,155,201,503,414,56
726,3,414,132,1015,47,997,1096,210,11
707,17,261,1220,703,250,618,998,133,37
726,524,1003,168,146,414,79,724,60,308
1194,414,146,288,118,337,1902,21,1912,37
156,46,489,30,42,436,284,129,277,1316
902,363,414,702,706,709,840,316,20,261
415,466,489,241,231,274,1495,213,276,261
65,1115,1124,414,1370,393,274,476,1173,319
1003,1416,168,1115,1080,132,198,985,1173,701
407,1218,1129,1416,533,132,994,1513,213,1096
407,1003,1194,49,414,1115,1470,1021,206,703
415,407,65,1536,146,1080,3,1230,840,221
707,65,169,1370,393,997,840,1119,998,308
25,3,1230,149,168,414,393,684,985,308
156,261,1424,168,146,118,1096,1658,1173,56
1108,415,489,168,41,1513,840,308,987,1173
168,297,1654,231,88,201,470,717,1173,389
1536,13,168,297,321,155,840,1994,1173,19
65,1470,724,118,321,1242,222,47,1766,261
124,1007,112,1251,321,503,88,72,476,56
407,65,1230,414,146,223,181,206,1766,1173
407,707,322,42,192,118,393,206,1238,81
281,263,1125,838,1170,141,840,470,725,987
407,1194,42,414,146,118,393,213,258,119
848,707,1416,168,1003,1636,231,717,308,1525
1003,13,530,300,840,499,131,717,476,999
707,3,346,1239,1370,231,1513,213,1395,389
407,3,65,146,321,640,47,258,43,1377
65,524,533,231,713,823,487,528,1325,1173
42,3,1230,146,223,181,1119,20,319,261
65,518,263,168,118,231,201,1208,1173,19
65,223,118,294,1916,393,1293,1119,21,11
1129,489,1211,414,1398,49,1317,825,1217,211
42,1003,489,168,183,156,201,840,487,1173
17,407,49,1239,1125,274,211,476,308,1316
258,3,65,146,414,1094,274,21,20,43
415,9,530,841,198,181,1015,277,261,221
407,65,1194,146,223,118,414,277,1325,243
261,489,146,1029,1368,503,1464,406,1173,17
716,407,149,841,168,231,1117,308,1425,1422
415,1429,489,1120,1253,231,713,277,261,43
415,1194,9,992,402,146,233,840,210,1325
726,1173,149,129,201,840,88,144,262,725
415,497,489,407,1538,713,840,276,210,1342
466,30,9,1,294,1001,713,274,1370,1119
65,146,530,118,370,231,1334,274,1173,1316
1211,1194,489,118,994,201,213,144,985,261
3,146,414,123,201,206,58,1235,277,725
519,1247,1325,1030,1080,118,1242,144,725,1173
1280,168,841,436,66,198,1117,997,1318,1325
707,407,42,116,414,118,321,1994,20,261
407,1230,1289,146,149,168,210,985,1119,701
1536,30,489,127,132,168,1513,213,997,717
162,112,76,1080,709,1096,206,48,985,703
415,65,146,207,1029,294,201,836,181,210
726,13,263,132,840,499,47,100,836,81
1378,1416,31,146,337,321,1125,206,987,1316
407,497,116,146,118,1796,844,121,144,19
407,65,1416,852,436,1125,231,1117,131,309
415,221,261,201,300,213,131,1427,1342,0
407,469,1314,198,1117,393,640,101,1892,126
1536,1230,1194,231,503,393,58,1994,20,1220
415,1536,841,618,846,155,1208,308,854,725
322,1003,87,685,391,132,530,840,43,19
25,1003,1536,59,168,466,231,1329,1173,692
415,1429,518,534,1340,1214,1317,690,99,81
126,466,263,220,530,47,177,985,261,1316
995,1194,65,258,231,274,210,20,985,1912
726,1003,162,1826,1825,231,1191,1820,1173,854
1496,992,436,393,276,1766,717,1329,462,713
407,153,707,146,841,118,414,47,258,20
20,65,414,118,181,1418,1766,21,133,258
407,497,1230,1194,250,223,840,1507,258,999
25,1470,220,250,231,840,919,144,261,1196
1416,685,132,1226,393,1507,251,717,14,1846
852,1825,1030,1850,201,840,131,144,227,17
25,1003,168,149,1080,132,231,82,1096,1173
1280,1194,1429,1124,1289,294,1013,1507,213,1342
301,146,223,414,231,1317,393,1,10,261
1028,1030,168,489,1029,1420,840,1087,717,144
726,407,1536,414,284,47,144,1108,692,1342
512,42,127,1214,1368,1125,1098,998,987,1325
685,146,414,1253,1013,713,274,1293,258,319
726,3,852,168,841,407,155,1125,1119,1173
407,707,726,520,414,124,321,1272,393,129
46,1115,127,992,132,702,231,1022,1119,261
1129,724,1080,118,293,713,528,20,1173,261
407,22,3,263,112,178,47,20,277,1325
407,305,530,170,1368,321,47,211,261,987
407,466,46,1124,530,146,118,709,957,17
3,724,223,992,1080,89,1119,1108,1173,987
42,726,1115,1124,118,198,1370,393,47,998
1194,1115,3,146,169,65,1119,476,405,1329
261,1536,405,995,1647,393,144,177,987,1316
261,263,146,118,1513,276,393,1329,277,11
42,65,379,220,992,1222,231,146,1119,1246
1885,13,724,250,841,1230,263,144,308,1846
407,30,31,489,132,840,499,211,476,56
530,414,118,231,146,47,684,840,1892,985
127,168,284,183,1125,294,1513,997,1381,725
726,707,65,146,530,223,1013,181,1108,20
726,3,42,168,1080,129,1513,997,499,1173
42,1120,1000,201,1507,1766,1902,1329,692,999
1003,1470,168,354,118,1324,978,276,701,1173
726,407,1194,263,841,146,118,1334,47,1912
407,1536,1194,707,763,414,220,1820,1173,1826
1438,1230,30,489,132,1602,1370,124,840,144
707,1003,65,1416,992,231,294,1766,20,262
489,852,168,132,201,1796,844,717,1821,1473
42,1194,65,1129,414,146,207,379,1325,43
995,1230,1596,231,470,1242,274,985,1855,19
407,1003,1230,1218,1124,707,155,1370,1096,1006
407,65,439,1289,440,414,220,274,84,43
213,476,685,231,274,997,1221,133,308,347
524,183,146,530,705,841,1013,1015,308,521
