840,717,144
1230,146,717
738,92,81
1029,444,1826
156,132,713
1028,1029,444
1030,1897,809
1030,1029,717
1029,840,717
1029,717,1826
446,1030,717
1028,168,717
1029,1886,717
1028,1029,717
1028,1030,840
1028,1029,717
1003,1842,717
1028,1029,717
1030,132,717
1029,1420,717
1029,717,1820
13,846,144
1028,1030,840
1030,1029,717
168,717,144
1030,1029,717
1030,1029,717
1389,717,1051
1029,717,144
489,132,789
1028,1029,717
201,129,1173
440,1951,1892
1581,1029,717
1029,48,1826
717,1820,1826
132,717,144
400,183,47
25,59,1173
1531,1571,1002
1030,717,144
146,1080,725
726,1028,168
1029,1728,444
1030,1892,717
1793,144,1817
1489,648,158
1030,1029,717
489,132,1173
42,1003,168
1124,132,1242
446,1030,1029
1028,1030,1029
1030,1029,717
848,1892,717
1030,1029,1031
1030,1754,717
1030,717,1826
1028,1029,717
1030,1029,717
1028,1029,48
1028,1030,1029
1030,1728,717
497,132,144
848,1029,717
1030,1029,717
1357,850,692
446,1030,1029
1030,1031,717
1825,1902,1826
1028,1029,48
1030,1029,717
1029,485,47
1028,1029,717
1125,499,126
168,144,1173
446,1029,717
54,1892,81
489,840,717
1030,1029,717
1030,1029,717
1029,1897,717
407,1030,717
1028,1029,717
1028,1029,1031
1030,1029,1820
1420,725,1173
1596,210,985
1030,487,998
1029,840,717
1030,1728,717
1030,1727,717
132,713,987
777,178,440
840,717,1525
1030,1029,1892
47,499,717
1029,1820,1826
263,1029,717
717,48,1173
25,1030,717
995,1080,717
1028,1029,717
1030,1029,717
497,47,717
1030,444,717
1030,1029,717
1028,1029,717
1028,144,48
1029,1820,1826
1030,444,717
446,444,717
1029,717,1826
1029,717,1820
1028,717,1826
1028,1029,717
717,1820,1826
1028,717,144
1834,1793,1835
1028,1029,717
497,840,144
841,1029,717
215,131,692
1028,1029,717
852,717,1173
497,13,168
1028,1029,717
726,144,48
1230,346,1892
168,144,48
1030,840,717
1030,1029,717
1230,132,836
263,1029,717
1030,168,717
1028,717,1826
1028,717,48
1030,263,1029
1029,1892,717
146,47,717
132,717,1826
1028,1029,1826
1028,1029,717
1030,1029,717
1030,841,1826
1028,446,497
215,198,1826
1028,1230,1173
1827,1029,717
426,35,1892
524,9,19
992,523,1119
1030,1029,717
840,997,131
1355,279,126
1029,1324,308
30,840,393
1030,1029,717
1030,1029,717
1030,1029,717
1178,841,840
1030,841,1908
1028,1029,1826
1910,1892,717
132,717,308
841,48,1525
1029,144,1820
1029,144,48
1030,1029,717
13,146,20
263,841,840
1030,1029,717
1028,1029,717
1030,132,717
1028,840,1794
241,1317,277
215,250,144
1030,717,1696
132,840,692
407,155,717
1030,1029,717
1030,131,717
1028,1030,1826
1030,1029,717
1028,1029,717
1028,1420,48
1030,1031,717
1028,1029,717
1030,1029,717
841,144,48
1030,1029,717
1030,1029,1820
594,13,717
446,724,717
168,201,1173
848,2002,717
1030,1031,717
215,198,717
250,436,144
42,489,724
446,1029,717
1029,1820,1826
168,1029,717
1030,1029,717
1028,1029,717
1028,168,1029
1030,1728,717
497,717,144
1028,1029,1826
1294,1898,545
415,1881,428
132,131,692
1028,1029,144
59,364,987
1511,1374,1236
997,1820,692
501,836,81
1029,1892,1820
1030,1029,717
1028,446,717
1029,1820,1826
1030,1029,717
1030,1029,717
1030,1029,717
263,841,144
489,717,476
3,132,713
13,1329,1201
270,35,56
132,47,717
1028,1029,717
215,846,1951
1825,263,1826
1028,1029,717
1230,168,263
131,717,144
1029,717,1826
444,1820,1826
1028,1029,717
1028,1029,717
858,717,1908
407,155,1425
112,88,1793
840,1794,17
1030,1029,717
1030,500,717
263,841,717
1030,1892,717
1030,1029,717
852,263,168
1030,1029,717
426,819,1176
263,250,717
1125,987,1173
42,1389,476
446,1030,1826
1028,1030,1029
1028,1029,717
168,717,308
146,499,308
726,59,1125
1030,1029,201
1993,1030,1029
1028,1029,717
1030,1728,717
1028,1029,717
1030,1029,1173
1028,1029,717
1028,1029,717
284,144,48
1030,1029,444
1028,1029,1826
13,47,1892
1028,717,144
168,717,1173
1028,1029,717
13,1029,717
1030,1029,1728
1029,717,48
1028,1030,308
1029,717,1820
1029,717,1820
263,250,131
497,1028,840
1030,1029,1031
982,717,1173
168,725,1173
1030,1029,717
1030,1029,717
1029,717,1820
1028,1029,717
1028,1029,717
1030,1029,717
1028,1030,1029
1029,717,48
489,717,144
1028,1029,717
407,1416,717
1028,1029,717
1028,1029,717
1028,1029,717
13,1029,717
1028,1029,717
168,717,48
533,535,862
1858,206,358
1825,1826,1908
1030,1029,717
132,131,717
1030,1728,717
1368,48,725
1432,1240,58
1028,1029,717
1030,1029,840
256,1028,263
1125,476,1173
446,1030,717
489,132,844
129,717,126
717,725,999
241,487,1395
1030,1029,717
497,717,144
59,717,203
455,263,840
1030,1029,717
1030,1029,1820
840,717,144
415,1842,81
146,442,47
1030,1825,444
13,30,840
1194,118,1119
1214,118,998
1857,47,1252
168,840,717
1030,841,840
155,485,717
1334,1348,126
1028,1029,717
1030,1029,717
13,1826,1908
183,1226,717
497,447,1087
489,300,1173
112,1212,84
1030,1820,48
848,828,144
841,270,144
270,132,1029
198,1173,725
1029,717,48
446,1030,717
489,132,476
1030,1029,717
1030,1029,717
13,713,717
726,997,121
848,168,1951
63,93,106
1028,1030,1029
201,56,987
1030,1029,717
1030,840,144
1885,2001,717
489,997,717
1030,840,717
716,717,19
183,440,47
263,717,144
1030,1029,1892
497,840,144
59,1368,1513
1885,442,717
802,1892,717
840,499,17
263,841,840
1125,717,476
132,1892,48
1030,1029,717
840,717,1173
1028,250,717
1030,1029,1820
844,717,1525
131,1842,245
1030,840,717
1028,48,1826
1030,263,144
168,1029,1173
724,1080,1173
1029,1892,717
841,1029,717
168,215,48
1030,144,476
1416,146,1173
1029,717,1820
1029,444,717
476,1173,126
1030,1029,717
1030,1029,717
1028,717,48
25,183,1173
1416,414,1125
1029,444,717
1334,1348,717
1919,682,1002
1028,263,840
1003,717,308
685,183,146
716,530,99
47,840,692
3,13,132
1825,15,1173
1029,1820,1826
1030,1728,717
1029,1892,717
1030,1029,717
1028,446,1029
1030,1820,1826
1030,1029,1031
112,82,470
1030,1029,717
1028,1029,717
407,146,985
13,717,81
13,501,251
1030,168,717
1416,132,144
1825,1029,717
1028,1029,1892
1028,1029,717
1030,1029,717
1029,47,717
131,717,1826
1030,1029,717
3,985,19
1028,263,840
1030,1789,717
1029,717,1826
131,717,144
1030,1029,717
1728,717,48
1885,489,144
1030,263,1826
1030,1029,717
497,717,144
215,436,131
1029,717,1826
1030,1029,717
201,717,144
446,1030,1029
497,1029,840
1030,1029,1031
1030,1029,717
489,1125,144
1003,47,308
1029,1031,717
263,840,717
13,530,993
1029,1892,717
1030,1029,1793
1029,840,717
497,840,1820
497,1820,1826
59,1080,717
263,9,269
446,1029,717
263,499,131
1230,1117,717
65,181,11
497,300,840
3,116,126
1030,47,717
1029,717,1820
1028,1029,717
1029,1820,48
13,168,144
1470,211,985
1028,1775,1029
1873,717,1820
1825,1029,1820
263,1029,1892
198,840,1006
1028,1892,717
183,840,844
1030,1029,1820
1028,1029,717
1030,1029,717
1030,1029,717
1028,1029,717
1087,131,1173
1030,1029,717
446,1825,1029
1030,1029,717
1028,1029,717
1030,1029,1031
1030,1029,1826
1030,1031,717
250,499,717
1030,1029,717
1030,1029,1820
717,144,1826
407,168,300
42,188,1173
1028,717,144
146,717,17
717,144,48
1028,1029,717
1029,1820,48
281,685,717
1030,717,144
1030,1029,717
1030,717,84
1029,1820,1826
132,476,17
183,47,717
1410,997,499
1013,181,43
1030,1029,840
446,263,250
1003,132,987
1029,840,717
242,146,47
1030,1029,717
1030,1029,717
149,1029,717
42,407,953
1030,1029,717
1028,1030,1029
446,1030,1728
828,535,81
132,717,1820
1028,1029,717
1029,717,1820
1030,1031,48
446,1030,1029
1003,717,1173
497,1029,717
1028,444,717
1160,846,1191
1028,1029,717
1030,1029,717
1030,1029,1826
852,88,717
1028,1030,1029
1028,263,717
1028,1029,717
13,183,1214
263,215,1029
13,183,17
1028,1029,717
1028,168,717
1030,1754,717
1029,840,717
1825,1030,444
1028,168,1029
1028,717,144
1028,1029,717
841,538,277
1028,1030,717
149,1368,144
1029,717,1826
1029,1820,1826
1028,1030,444
407,1230,499
25,132,60
1028,1029,48
1030,1029,717
1030,1029,717
1028,1029,717
1028,1029,48
144,308,725
1030,1029,717
848,499,717
446,1030,717
1030,1029,1728
9,250,470
1028,48,1826
168,717,144
1030,146,1029
153,294,1900
1030,717,1820
113,1317,20
1028,1029,717
1029,144,48
1194,146,20
250,840,717
1028,263,144
1030,1029,717
1030,713,717
1030,444,1826
495,226,245
489,308,1425
1030,1029,1826
1030,1897,717
1420,487,717
13,47,717
992,93,1119
1029,444,144
1030,717,144
1028,1030,1029
131,48,144
1728,444,144
1030,1029,1820
168,717,1826
1029,717,1826
1030,1029,717
1029,840,717
1028,1029,717
124,717,277
1827,132,144
446,1029,717
446,1030,717
1030,1029,717
1030,1029,144
1030,13,717
470,1820,476
1892,717,1173
1030,1029,717
1028,1029,717
1029,717,1826
1029,717,144
846,1951,717
1754,717,144
1028,1029,717
724,717,725
1029,1728,144
1028,168,250
497,499,251
852,250,840
241,1120,277
1028,1030,717
1993,144,1955
1029,1892,717
446,1029,717
1030,1029,717
1030,1029,717
1030,1029,717
1030,1029,717
1030,168,717
1028,284,1029
828,1029,717
250,692,1826
1029,1031,717
745,95,77
1030,1029,717
1080,1174,1173
220,1242,717
1029,1031,717
407,231,308
1030,1029,717
1028,1029,717
1030,1029,717
1028,1029,840
1028,1030,717
1030,263,444
1028,1030,1029
1028,1029,717
1028,1029,717
446,717,1820
1416,1845,808
1028,132,717
1030,1029,717
1028,1029,1826
13,47,717
183,178,717
446,1030,717
497,144,126
1029,1770,1820
13,105,89
446,13,1030
1028,144,48
1850,840,496
1028,1892,717
1029,1728,717
707,3,414
1029,717,1246
1030,1029,717
1030,1029,717
1368,1420,987
1030,1029,444
1368,840,476
1453,79,118
1028,1029,717
1029,211,985
567,1892,1572
263,841,1826
497,263,250
567,682,1002
1003,713,1173
1030,1029,717
1030,1029,717
1030,1029,717
841,1029,717
1030,168,1096
1030,1029,717
1030,841,717
717,1820,1826
1030,1029,1031
1030,1029,717
1029,717,1820
242,77,19
146,47,1892
1029,1820,1826
1030,1029,717
1028,1029,717
77,397,1193
1030,1029,717
489,250,840
1030,1029,717
446,1030,717
726,1230,987
1513,144,308
1458,1172,1063
1029,1820,1826
263,1029,717
263,841,144
13,840,499
1028,1029,717
1028,1029,717
717,144,461
1030,1029,717
1028,446,1029
1030,1029,717
1892,717,692
211,985,1285
1028,717,1826
1028,1029,717
497,489,717
1028,1030,1029
1030,1029,717
183,241,123
1030,1029,1728
497,1029,840
1029,717,144
840,997,1513
1030,1029,1820
497,489,131
1028,48,144
1028,1029,717
503,717,144
132,717,144
1029,717,1820
263,717,1862
1030,1029,717
168,841,717
1029,1728,717
1030,1820,1826
1029,717,1826
1028,1029,717
1028,1029,144
1030,1029,717
242,47,1905
1028,1029,717
1028,1029,717
398,1029,717
112,210,985
1030,1728,717
1030,717,144
446,1029,717
112,836,99
726,127,1117
685,440,84
848,1029,840
1030,717,144
1825,1820,1826
168,444,1173
1029,131,717
1030,1029,717
1030,1029,717
3,717,258
497,489,1416
183,717,1173
726,1243,1242
1029,1728,717
168,146,724
1028,1030,717
263,250,144
724,1324,1096
1030,1029,717
446,1028,1029
841,132,713
446,717,1820
407,116,393
1029,717,1820
497,840,131
1028,717,1820
1825,1029,1826
726,1368,144
446,717,1820
489,846,1754
1028,1029,717
1030,1930,717
1028,1030,1029
1028,263,717
1028,1029,1826
25,717,1173
1028,1029,717
1029,155,840
1028,1029,717
183,468,692
1028,1029,717
489,168,1173
1028,1029,144
30,717,1173
215,840,844
1030,250,717
1218,414,1325
1030,1728,717
724,48,1173
48,1826,1908
446,1030,444
3,1827,1239
497,840,144
270,1029,1826
495,198,245
1028,144,48
1029,717,1826
168,713,717
1028,1030,1029
840,499,1173
1030,1029,717
1030,1029,717
1028,1029,717
132,1897,844
270,1029,717
1029,1728,444
489,168,1230
1030,841,1826
1030,1029,444
497,1892,48
13,183,501
497,1892,1826
1030,1029,717
1030,1029,717
1030,444,1820
848,717,308
489,132,717
1030,1031,144
1030,444,1173
183,132,717
168,1029,444
1030,1029,717
13,436,692
1069,846,47
1030,1029,717
146,118,717
1030,1029,717
1030,1029,717
1030,1029,717
1030,717,308
263,48,308
1030,1029,717
1029,503,717
1029,444,1826
1028,1030,1029
1028,1029,47
415,241,998
1028,1029,717
1028,263,717
497,840,308
1030,1029,717
1030,1029,717
1416,188,1820
1028,1029,717
13,47,1819
497,840,131
1028,1029,1820
1030,1029,717
9,146,47
1030,1029,717
1029,1173,1826
1028,1029,717
1028,1029,717
1029,1728,444
1028,840,717
1030,1029,717
1030,1029,717
1030,840,717
1125,717,476
1029,1897,717
1029,717,1826
1028,1029,717
168,1029,717
1028,1029,717
497,717,308
1029,1820,1826
497,840,144
1028,840,144
1029,717,1826
1194,146,20
489,132,717
3,717,144
680,1503,1808
1030,1029,1820
263,1117,840
1511,1471,1063
840,717,1826
3,532,999
1029,717,308
1028,1029,1826
1030,1029,1031
1028,1029,717
1028,1030,717
503,840,144
426,1951,1090
1030,1029,1031
1028,1029,717
1030,1029,1820
1028,1029,717
1030,1029,1173
1028,1030,1029
132,201,717
1194,146,20
717,1173,1908
1030,168,717
1030,1029,717
1028,1030,1826
1030,1029,717
1897,717,1826
1028,1029,717
1029,1820,1826
13,717,144
1030,444,717
1029,444,1820
848,426,717
1028,1029,1826
34,338,177
183,132,227
489,840,1513
1028,717,48
1030,1029,444
497,263,841
1030,1029,717
168,1636,987
458,1513,308
717,144,1820
446,1897,717
1028,1029,717
1030,1029,1826
112,82,840
1030,1029,717
1029,1819,717
1030,1029,717
446,168,717
1324,201,717
1030,1029,717
497,1420,144
263,1820,717
415,168,1892
1028,717,48
768,1467,1862
1029,1892,1826
1028,263,717
848,132,717
1029,840,717
1030,1029,717
1028,1029,48
1029,717,1820
42,992,131
242,1125,725
497,198,692
1029,10,717
1029,717,48
1028,1029,717
256,1028,1029
1030,1029,717
841,840,131
1120,1842,20
1028,1029,717
1028,1029,717
168,499,48
1030,1029,717
1028,1030,1029
1030,1029,717
1030,1029,717
13,183,1029
446,1030,717
1030,717,1820
1029,1513,840
1825,840,1826
1030,1029,717
1030,1029,1820
1774,1029,717
1129,65,293
1028,1029,717
1028,1029,717
1028,220,48
1030,1029,717
263,717,144
1030,1031,717
1030,263,198
1028,1029,48
717,48,1826
1030,717,144
841,1793,277
1028,1029,717
263,1029,717
407,213,1119
242,1834,47
1929,1029,717
168,836,717
1919,561,570
1030,1029,717
146,987,56
168,48,1173
1030,1029,717
446,263,1029
1030,1029,717
168,1087,1173
263,841,131
1030,48,144
1028,1029,717
1125,155,129
168,10,717
1115,277,1173
1028,1029,717
112,99,81
1030,1029,717
1030,1029,717
146,213,1119
9,840,99
144,48,17
156,1003,717
1028,1029,144
1028,1029,717
146,308,623
1030,1825,444
1028,1030,1029
1395,211,1119
1028,1029,717
1028,1029,717
1028,1030,1029
1030,1029,717
1898,1830,1819
1029,717,1820
263,215,131
1825,1820,1826
1030,1029,1820
446,1031,717
1030,1087,144
231,20,261
499,444,717
489,717,19
25,506,717
446,1030,444
717,1173,725
1030,717,1820
1029,1144,717
1028,1029,1826
13,47,595
1881,442,1892
13,88,840
1028,1029,717
1065,47,81
1030,1087,717
1029,1873,717
1029,1820,1826
201,1905,81
1030,1029,717
1030,1029,717
1030,1029,717
1029,1728,1892
1028,1029,717
132,1892,144
685,1317,261
1030,1096,144
1028,840,48
1,181,20
1028,1029,144
1511,1458,1063
250,1087,717
841,844,144
1030,198,840
1030,1029,717
1030,1029,717
497,836,131
1030,1029,1820
132,717,1425
13,717,1900
132,713,717
231,717,17
1028,1827,717
1028,717,144
1028,1029,717
250,132,300
1030,168,717
1993,263,717
1030,1029,717
270,1029,831
220,1420,144
497,1030,1029
1030,1029,717
726,840,844
407,243,19
1028,1029,48
1030,1029,717
497,841,144
1030,198,840
1030,717,144
1029,1820,1826
1030,1029,717
841,250,840
1030,2001,444
250,840,501
1029,1897,717
1028,717,144
1030,1029,717
1029,717,1826
168,841,840
497,263,144
1881,717,1855
1028,1029,717
852,13,47
1028,1892,717
1030,1029,717
1030,1029,717
440,1951,800
168,717,203
1416,1029,717
1030,1029,717
1328,183,1316
168,476,1425
436,48,144
1897,131,717
1028,1029,1897
717,48,144
1029,836,717
446,1030,717
1030,841,144
497,183,144
1028,1030,250
1028,1030,717
1030,717,1820
489,1827,1525
1028,1030,1029
1029,1820,1826
168,1029,501
1030,1029,717
125,20,308
535,523,528
446,1029,48
1030,168,717
13,1029,840
1029,444,717
1230,308,277
1324,717,987
1416,129,308
1029,717,1908
1028,1029,717
1438,118,1034
512,112,436
1028,1030,132
59,1173,725
1028,1029,717
168,717,308
1029,717,1820
1028,1368,717
250,1029,717
1029,717,1826
1030,1892,1826
848,1103,725
1028,1029,1826
1827,802,1951
263,1029,1826
1030,1029,717
489,1173,1908
726,497,183
183,214,994
1030,1029,717
1029,717,1820
1030,1029,717
1028,1030,1029
1028,1029,717
1029,717,144
263,840,48
446,1029,144
497,836,144
1028,1029,717
132,844,717
840,997,144
1030,1029,717
1029,717,48
1029,1892,1820
489,47,717
840,1892,717
841,717,144
1028,1029,717
42,407,118
497,149,840
489,840,144
1028,1029,717
530,523,521
497,840,144
1030,1029,48
1030,250,717
1030,1029,717
1030,1029,1826
1029,444,717
1030,444,717
1030,444,1826
1028,1029,717
1028,168,263
149,168,1368
1030,1029,717
168,308,663
1029,717,1826
1028,1029,48
1030,840,144
113,1120,1330
1416,300,144
724,132,1173
446,444,717
446,1030,444
1030,168,1029
1030,1029,717
1030,444,1826
497,263,1826
1029,48,144
1029,444,717
113,1898,718
13,146,801
1030,717,144
1030,1029,1820
1030,1029,717
13,836,499
1029,717,308
1028,1030,1029
1030,1029,717
1029,717,1820
1003,13,717
1030,1820,1826
1030,1029,717
168,144,1473
1028,1029,717
1030,1029,717
841,724,844
530,1509,19
1028,446,1029
1030,1029,717
1722,1030,144
1029,997,717
1230,398,717
47,717,1173
1194,146,20
183,1892,712
250,1029,717
1030,717,1826
848,717,144
1030,444,476
1030,444,717
1028,717,1826
1028,1029,717
1030,1029,717
1892,717,1820
59,1820,48
1028,1029,717
1028,168,1897
1030,717,1826
848,1096,987
848,13,1902
168,132,144
42,132,717
707,476,322
446,1029,717
446,444,144
1030,1029,717
256,2001,717
497,270,1826
1030,1029,717
1827,1892,1820
1030,1029,717
1028,1029,717
1368,713,144
168,840,717
414,197,997
1030,1029,717
1030,1029,717
497,840,144
13,54,815
1028,717,1826
1827,717,144
1030,1029,717
1129,13,841
13,1951,717
1892,717,1820
1030,131,717
846,717,476
489,132,717
1029,717,1820
1030,1029,717
1028,1029,717
156,487,1173
13,41,692
1030,1029,717
1029,1031,717
1030,1031,717
1028,1029,717
1029,717,1826
497,1029,144
250,1029,48
13,301,717
1029,1420,717
1030,263,234
1030,1029,144
1030,1029,717
446,129,444
1029,1897,717
1416,840,144
168,841,48
717,1820,1826
1029,1897,717
263,841,840
489,841,1252
1028,1029,717
1028,250,144
1028,1029,717
1294,1129,1230
1030,1029,717
1030,168,717
13,88,840
840,131,717
132,155,840
717,144,1173
263,840,717
1029,836,1820
1030,1029,717
1028,1029,48
497,1029,840
168,1029,444
1030,132,1029
1030,1029,717
13,656,81
263,168,155
263,213,48
1030,1029,717
1030,1728,144
263,841,131
1028,1029,717
1030,1029,1728
1030,1029,717
1028,1029,717
1030,1029,717
1028,1030,1727
1028,1029,717
1028,1029,717
1030,717,56
30,213,144
707,717,1329
1705,1029,444
168,713,1425
1030,1029,476
1029,131,48
25,3,56
1030,1029,717
1030,1029,717
168,841,717
1028,168,844
1028,1087,144
263,250,144
1029,717,144
263,1029,47
168,132,1242
82,47,17
1030,1029,717
1029,1892,717
1030,1029,717
168,1029,717
1003,1827,840
1030,263,48
1030,1029,717
149,1096,144
1661,567,1571
1030,1029,717
489,132,717
726,844,476
489,1230,132
1028,1029,717
1030,1029,1826
841,144,48
446,717,1826
1030,1029,717
1030,1029,717
828,277,84
1028,1029,1425
168,1029,1173
840,1087,717
497,1030,144
489,1030,717
1029,840,47
1825,146,717
1030,48,144
1028,1030,717
1030,1029,144
1030,59,1029
1827,1029,1820
156,1230,445
446,1030,1826
1030,1031,717
497,840,717
1029,131,717
840,717,144
1030,1029,717
1029,717,1329
1820,48,1826
1513,717,144
1030,1029,717
1028,1030,1029
724,201,487
497,1030,717
9,470,269
726,406,701
717,144,1826
1030,1029,717
446,1030,717
446,1030,444
1416,1030,308
707,146,1272
1858,1029,717
848,1581,1030
1029,48,1820
724,155,713
407,1,118
1194,146,1221
1228,1015,1325
168,10,717
1030,1029,717
717,1820,1826
220,765,703
1030,1029,717
489,1513,499
1030,1728,717
1030,1029,717
489,717,144
1030,1029,717
1028,1029,717
263,841,144
1585,13,254
1030,1029,717
1028,717,144
1028,1029,717
1030,1029,717
263,840,1420
1029,717,476
1030,1727,1754
1791,1325,99
1030,308,1826
1028,717,48
468,250,144
1028,1029,717
168,1892,717
1030,1029,717
415,77,1892
1003,852,1173
1030,1029,717
1029,1031,717
446,1028,717
1030,1029,717
1030,1029,717
13,1324,1173
487,717,476
1028,1029,717
831,1793,717
1028,1030,1029
444,1820,1826
1898,1410,405
42,116,118
1030,841,717
1125,129,717
263,47,17
263,201,131
132,300,717
1030,1029,47
13,41,840
446,717,1826
497,840,717
426,155,713
1028,1030,717
1030,1029,717
489,1416,1173
13,1030,1820
717,48,1826
1030,717,144
1028,840,48
3,183,144
1028,1030,263
1218,155,1513
1028,1030,1029
168,717,144
1825,1029,1820
497,840,144
263,250,717
1030,1029,717
1416,414,231
1028,717,1826
1028,1029,717
1897,717,48
1003,1368,155
263,1029,1826
1028,717,48
1892,717,1826
1028,1030,717
1029,717,1826
13,821,499
777,840,997
407,65,14
256,1028,840
1029,717,1826
840,1892,1173
1030,1029,717
1028,1029,717
489,168,1892
1993,1029,717
13,440,476
1030,2001,717
841,144,48
1028,1029,717
1028,263,717
1030,1892,717
1368,131,717
1,354,198
263,841,132
491,1029,717
1030,1029,717
1028,1820,48
1080,1420,717
1030,1029,717
1028,1029,717
168,56,1173
489,183,1827
1003,724,717
187,1170,1793
47,840,1096
446,1029,717
228,200,1489
1029,717,1826
1029,1031,717
13,88,717
13,717,261
1028,1029,717
446,1814,144
30,59,987
1030,1029,717
841,840,717
1030,1029,717
377,1482,277
1028,1029,717
1841,500,841
1029,717,1826
1030,183,717
1030,1029,717
836,10,717
1028,1029,717
1030,1029,717
168,717,1173
846,47,998
308,1173,130
1028,1029,717
1030,1029,717
1028,1029,1826
1030,1029,717
1028,1030,1029
13,1892,725
1237,1892,1352
446,1029,717
444,1820,1826
1028,1029,144
132,198,840
215,48,20
489,717,211
132,717,308
47,1892,717
1030,1029,717
1030,1029,717
1030,1029,717
444,1820,1826
1030,1728,717
1029,717,1820
1028,1029,717
1030,1029,717
524,510,530
263,1029,48
183,47,717
1028,1029,717
9,82,99
1028,1029,48
263,841,48
1028,1029,717
49,146,404
1030,1029,717
1028,717,1826
1030,263,131
1029,717,1820
1030,144,48
1028,717,1820
1810,1814,717
1030,1087,717
1030,1029,717
1003,155,1173
1030,1029,444
13,840,836
263,48,144
1030,444,717
1029,717,1820
13,997,17
226,131,144
510,529,1509
761,309,1900
13,263,1029
132,717,476
168,1080,1173
497,840,144
59,155,1252
1028,1029,717
1029,48,144
1030,1029,717
1030,717,1820
1030,1029,1820
1031,1826,1828
1030,1029,717
256,198,1819
1129,13,112
1028,263,1029
215,250,840
1030,1029,717
1003,59,987
1028,1030,1029
1028,168,48
156,1892,308
1030,1029,717
682,1002,571
1030,1029,717
13,489,1794
497,215,310
1028,1030,1029
1003,846,126
1030,1029,717
1028,168,1029
841,48,144
1956,1727,1892
1030,2001,717
263,48,1826
250,840,10
840,131,717
1030,1029,717
1030,168,717
726,13,840
1003,1416,1173
1029,1897,717
1030,1029,717
65,46,1013
1030,1029,1826
717,1820,1826
1030,1029,717
1028,1030,717
1334,210,985
407,294,37
1030,1029,717
1030,1728,1826
1029,717,144
567,1124,1966
1030,1029,717
13,426,81
1030,168,1029
407,294,258
717,1820,1826
1028,1029,48
446,146,717
1029,1820,1826
1028,1029,717
1389,1793,717
446,1030,717
1030,1029,717
1827,717,1893
1029,717,1826
1030,1029,717
1214,485,1342
1030,1029,717
1029,717,1820
487,476,1173
263,1873,131
9,82,81
1030,1029,717
1030,1029,717
1030,1029,717
1030,1892,1087
42,1080,1370
497,840,144
1030,1029,717
1030,1029,717
852,168,717
1029,131,144
132,1029,717
840,48,1826
1028,717,1826
1028,1030,1826
1028,1029,717
1030,1029,717
1029,1425,126
13,836,1794
446,1030,717
1029,1820,1826
1030,1029,1826
1030,717,144
1030,717,1826
476,1173,987
446,1029,717
622,1030,717
1029,717,144
1028,1029,717
489,168,1173
1030,1029,717
1030,1029,717
1030,1029,717
1030,263,1029
1145,861,1300
1028,263,841
1030,1029,1096
1029,1420,725
1030,1029,717
1029,1820,1826
1030,1029,717
1030,1029,717
13,840,717
1028,1029,717
446,1030,717
1030,1728,717
1028,1029,1826
1096,276,987
263,215,1029
1884,183,1943
1029,201,131
1028,840,144
1029,1897,717
1820,1826,1908
1030,1029,717
836,997,144
41,840,319
487,131,464
1881,1892,1902
1030,1029,717
65,1029,717
1120,20,1733
497,1155,1516
146,99,81
132,1029,308
1029,717,1820
17,1370,81
1030,1029,1826
263,1820,1826
497,1030,144
1029,444,1826
1029,1031,717
1030,1029,717
1030,263,1029
489,183,725
1030,1728,1087
446,444,717
1030,263,1029
813,823,81
407,65,274
1030,1029,1031
1030,1029,717
1030,1029,717
132,717,48
1030,1029,717
446,1029,717
1030,1029,717
168,183,717
353,1030,1826
782,12,47
841,1820,1826
1080,487,717
1029,717,1826
1028,1029,717
1029,840,717
1029,717,1820
1028,1029,717
1030,1029,717
1825,717,1826
1030,717,258
168,840,717
1030,1029,717
1028,1029,717
1028,1030,717
1030,1029,717
1029,840,717
1858,263,717
1029,840,717
281,840,863
1029,47,717
215,198,155
1030,1029,48
1028,1029,717
1030,1820,1826
1030,1029,717
1029,1820,1826
65,116,1238
1317,35,50
1029,717,1820
1030,1029,840
1427,717,56
446,444,717
1030,717,1826
131,308,692
840,308,1252
183,1892,717
13,685,846
407,213,717
1030,717,144
415,168,1173
1030,1820,1826
840,717,144
1030,1029,717
1030,1029,717
497,263,215
1030,1896,717
1029,1892,717
1028,1029,717
155,717,144
1858,840,717
1845,100,725
841,131,144
848,1884,48
1030,263,717
841,131,717
188,112,1029
124,489,501
717,476,144
1289,220,288
263,1029,1826
446,1029,717
250,840,717
1030,1029,1031
263,48,1900
497,840,717
1028,168,144
1211,1424,1019
1030,717,1826
1028,1029,717
1029,717,1826
489,1096,1892
1030,1029,717
1030,168,717
717,308,126
828,132,717
1030,47,717
127,168,840
1013,4,244
1030,1029,1031
1028,717,144
1028,1030,1029
1028,1029,717
300,840,308
1028,1030,841
524,1509,528
1003,485,1096
322,836,17
1029,717,1893
1030,1029,717
1030,1029,717
59,1029,717
1897,717,144
831,1728,717
489,168,1513
168,1029,725
1030,717,144
1030,444,717
183,998,277
1416,155,717
1028,1029,48
183,88,0
1030,1029,717
183,1029,1820
1028,250,1029
263,1029,717
1030,1029,717
1030,1029,717
726,717,20
1028,263,717
30,168,213
1028,1029,1820
1120,1221,84
1028,1029,717
88,586,990
1030,1825,841
1030,1728,1754
1030,1029,717
1029,1820,1826
1028,717,144
1028,717,48
1029,717,1826
997,144,725
717,1820,1826
