1314,20,1399,241
1194,1806,207,587
270,344,552,1854
59,395,1949,787
1820,1850,321,121
1898,1358,1355,127
1897,680,1164,1225
1825,1789,1775,1044
48,1027,672,1837
1817,1830,422,1960
213,66,771,1671
1897,921,1742,1289
444,876,1209,1654
215,1183,287,104
144,1792,1231,1085
1028,1561,1464,1021
48,1492,939,809
1884,742,864,72
1826,1499,1930,701
250,260,883,1788
1125,1255,1937,666
1117,1002,1413,1597
1031,1481,1668,941
1090,275,1634,692
1892,633,1934,248
1820,1236,715,1531
1028,593,1454,1967
1908,1893,1072,1170
444,1155,1386,1395
1464,452,824,1991
534,1011,1379,1815
156,1954,618,1739
1125,1370,369,871
497,701,1082,1889
1173,1664,740,1057
155,1113,1614,1166
444,1423,1446,432
48,923,248,804
1826,600,742,655
759,556,639,494
848,1930,1275,1478
35,38,1480,1609
48,1072,1739,1188
1028,1505,154,858
446,309,305,460
1429,1562,1699,900
156,1478,1844,1558
569,1667,879,1005
1892,478,1653,749
485,681,1386,737
1892,950,1264,1760
149,240,1427,744
1828,1103,125,1213
1728,1113,1742,722
846,514,753,1155
1028,186,329,336
59,1404,1669,1152
1028,574,1195,1134
446,1412,667,323
48,326,2001,1694
1826,1556,1490,962
1825,1241,40,204
1096,1426,367,35
1828,975,378,1913
1892,638,918,954
852,935,152,1552
56,838,1871,1004
1825,625,391,124
912,913,1858,616
168,160,574,1221
48,850,1672,1899
146,921,1376,982
713,708,1722,1138
1096,1228,1301,329
215,878,631,1767
155,278,23,1923
458,1016,1312,1200
841,1493,1574,1187
1031,1700,101,1027
1368,1744,1362,45
168,732,1287,219
1820,711,1934,109
25,1756,178,1477
1728,1089,619,1206
446,175,1483,1458
844,473,1675,1151
1827,1407,1700,102
1173,1510,587,1725
487,157,1562,295
181,750,1690,836
1845,1746,736,988
1728,773,1182,697
131,862,1118,599
499,499,1347,1500
455,1975,1054,1032
1820,1196,508,538
1827,647,405,791
1028,1872,1205,573
1028,55,205,227
1893,1879,1371,477
56,1433,925,1299
1125,1444,660,718
706,767,1293,1328
1425,1703,468,1838
497,977,715,375
1416,1431,790,925
1795,334,291,1063
1028,1732,363,550
144,1875,1554,1570
848,1215,607,735
705,1993,349,537
1825,864,1235,1909
1330,1384,1413,1347
1754,4,586,977
1822,907,854,787
112,92,1665,1435
1028,1362,271,599
1827,1909,242,1252
446,1652,1307,608
1379,1229,415,590
497,890,1070,1015
446,978,1238,838
1842,961,1330,23
724,94,1946,1913
263,1937,32,1565
1421,278,1686,553
1892,418,1642,1267
1028,1278,1261,1040
1826,1202,1282,584
848,701,866,1250
2001,1889,1262,1257
497,1927,683,970
1006,719,374,1452
496,834,1624,1038
1884,386,1428,292
1728,1237,43,106
444,1347,319,973
1728,882,1249,215
1825,1506,1694,1474
997,409,1280,416
48,1788,529,1689
220,376,801,379
1826,631,797,1840
474,1417,1738,232
707,1946,1188,555
446,795,1691,1321
464,278,756,1592
1820,822,1406,1936
1028,63,246,172
1031,1241,224,830
444,953,1847,911
1028,1337,1665,1209
1820,557,1465,37
841,85,1431,268
56,217,647,401
1820,443,1118,236
1028,699,239,1721
1031,1980,1998,1280
250,151,1537,730
197,547,169,579
59,899,1576,878
1826,964,946,366
1031,1271,264,1545
489,1055,678,1699
1892,602,101,493
1794,44,837,1080
1015,1036,381,1951
444,1621,411,1810
1028,1165,1371,1870
497,1672,955,1430
1897,401,468,289
131,80,909,84
503,1054,19,77
250,884,827,14
444,758,1072,621
213,1164,1938,565
586,32,417,1472
997,1402,1612,681
48,1685,1075,1508
666,976,879,563
133,1316,1707,204
367,627,52,1442
684,93,109,62
840,1633,1895,1958
1820,747,1348,1223
10,1149,286,1593
2002,794,676,1694
1897,438,421,1056
1028,1555,893,90
297,743,614,477
1820,1700,1193,1494
1249,282,135,831
1028,833,1993,1864
1728,1015,1886,482
1028,186,964,1593
1822,1759,775,570
129,1235,1000,1562
1728,690,1586,886
124,619,1466,736
1826,313,1226,899
476,1201,1303,1806
129,1596,278,1170
1820,1419,1200,1666
2001,1587,1102,1773
489,600,1998,1633
850,1407,374,1789
1820,1943,1269,797
211,283,353,234
1425,882,423,491
1028,418,669,1846
841,1428,1669,301
1031,35,533,1878
1096,1604,1188,268
215,1202,1792,1834
1420,94,76,1685
277,1688,1770,731
1080,790,761,786
49,303,454,969
1892,1172,320,108
1028,839,1790,297
1028,603,563,1999
1727,1854,1478,422
1460,1115,74,800
1826,653,655,620
1286,1583,1085,854
725,1423,535,897
501,1735,1528,1573
263,1726,698,1391
1728,1965,154,4
1826,1499,1734,707
1178,264,549,453
1728,1228,951,1408
1370,531,1146,1223
1892,545,1605,1596
836,1853,145,295
1505,1819,1279,614
1993,1774,1651,1585
1429,147,859,1476
813,461,1515,421
446,1284,1663,731
1727,1107,1560,574
1028,1244,353,1655
263,292,1747,676
840,611,1694,390
1031,1535,1058,29
494,104,215,765
155,1086,1565,1874
446,381,430,803
48,1294,1909,1147
168,184,1866,638
0,688,923,1397
407,606,1110,1389
131,1555,1034,91
1897,1273,1645,1244
1992,1131,795,461
318,1923,1855,837
131,1649,1788,548
707,1051,560,413
1819,433,1385,1530
1827,406,1567,880
59,1378,439,55
497,787,1156,33
684,1398,1502,1787
999,1756,1864,1629
1322,275,709,165
1825,1048,730,149
263,1790,1643,932
168,1644,1722,1704
3,1174,1647,260
1202,1655,474,61
10,1930,681,373
1252,447,1974,73
263,558,1520,1673
446,480,1160,1141
227,991,1989,1068
497,185,362,1609
446,1739,1335,989
1951,1664,471,1805
436,483,235,1555
1328,1420,323,1624
446,1074,600,1612
444,1880,772,760
1820,1257,1455,1880
1897,1402,943,871
1857,540,1598,913
1820,577,1481,1806
1031,531,464,748
242,836,1118,318
131,1409,387,679
1822,972,182,1813
1484,1722,1371,1711
1908,1673,617,1187
1284,487,1585,1834
1826,151,1408,1404
203,1248,599,647
1096,1489,71,1364
497,1305,138,749
322,910,1893,1000
300,727,1791,524
1873,122,1937,1009
1826,1086,1158,332
263,375,163,1849
213,842,1767,1689
713,1393,526,776
758,1117,256,362
444,914,547,1535
840,1350,833,1861
496,1362,1393,1971
467,189,1441,1337
129,870,1779,173
1194,1433,467,1168
417,102,94,596
1173,1327,376,1508
1425,843,1135,1736
132,829,793,547
497,1754,1453,1190
446,1129,64,1910
1028,1343,1369,107
263,544,1761,1493
1826,1107,296,346
276,1967,819,1078
1173,1686,1398,1864
1820,249,1251,1291
47,79,1241,1779
1028,658,267,494
1728,995,1713,1231
131,1723,1053,1014
81,1238,1848,1514
0,471,1371,1236
48,619,1322,1647
846,1607,299,833
470,933,1493,1817
1728,1554,122,1791
30,159,454,1081
997,1500,52,1586
263,192,1747,1634
13,1313,1783,554
1808,506,974,1352
144,457,1560,1963
1754,851,1512,1778
1892,1275,1242,853
144,283,1859,295
155,710,1320,1191
1028,424,951,762
177,477,1699,1439
1992,718,1920,285
1028,1297,1613,309
474,538,372,676
446,1941,1761,1432
497,1533,1718,1937
59,1719,1212,1953
48,1070,1641,1978
446,744,271,1392
48,1823,1327,285
144,1131,1260,1832
446,807,1203,516
848,1904,760,1765
863,1791,1909,1940
1825,518,1301,437
1908,948,834,1064
1820,1488,362,1747
1424,1048,1394,522
1090,1790,882,77
1028,1835,1214,50
489,1468,1062,1322
1119,1782,676,1736
124,248,1149,1869
1070,479,431,1946
1728,927,811,1134
346,477,1618,1040
499,495,519,1588
497,1611,1566,886
1908,1877,1016,1936
444,1108,297,1723
1329,270,553,1035
1028,142,748,350
1173,417,948,472
1031,1369,1613,1987
1080,123,952,1409
1028,1002,1207,450
79,1054,1391,1066
1087,1192,1780,1604
1820,530,576,1726
48,1757,883,676
42,678,1920,1531
844,1784,684,251
910,1019,1544,1997
703,1813,733,338
1819,211,818,562
1728,981,574,80
444,493,502,1437
1117,1571,254,1060
13,1700,1744,326
713,1755,113,378
1316,246,103,945
261,1233,244,568
1031,549,1164,530
1080,922,1193,1815
1857,1397,1319,1618
48,360,8,292
1892,381,389,151
250,264,1941,756
1905,1701,919,265
121,1613,660,555
476,1046,14,989
37,1251,1911,678
444,151,1038,393
131,1906,1111,1240
485,1205,1011,1108
844,1602,660,1044
270,1824,957,1373
1259,1081,397,1570
1820,491,80,219
1728,1938,984,1138
487,1863,678,551
499,1805,180,776
1173,175,1109,1770
156,610,315,1885
144,790,640,1210
654,1315,329,1951
198,62,1638,1812
48,1233,1312,1115
1894,333,1864,385
524,1954,1172,359
499,879,856,910
497,934,1050,1807
231,1632,404,914
497,1699,1181,815
487,544,1642,674
1028,1535,1313,755
131,1553,816,1718
48,1565,722,1166
1728,140,1851,56
1826,191,175,427
261,79,1464,1101
692,1154,1438,1934
813,154,337,556
444,222,1920,1954
1819,217,1953,415
1031,679,238,556
458,713,733,288
144,1738,1611,839
35,1157,939,396
854,951,1719,1646
1208,786,945,1032
1302,947,1997,1067
1820,1445,899,673
60,1717,698,1267
1858,359,110,889
2001,297,257,172
692,335,600,388
1410,1471,681,959
82,341,1937,186
59,1500,327,1842
1897,1281,1144,1202
131,578,1830,1222
1827,1636,704,111
1420,965,1853,323
1173,1466,1610,158
60,24,349,1209
840,1135,1587,1132
844,1583,1469,1910
124,1144,267,947
1031,128,1964,1049
284,1369,1686,528
1826,1487,1267,257
1416,1776,72,824
48,943,1257,508
242,1076,1528,1016
841,1853,212,1618
1820,1475,923,1584
168,1384,1369,741
149,1376,1482,1566
809,313,1763,881
168,856,1458,951
263,109,1986,921
1425,399,95,1847
840,1374,818,955
1513,1838,1106,376
1914,1711,1866,1363
840,307,196,1767
1289,1493,971,1263
1908,1968,1669,438
1855,1627,1483,139
149,339,48,577
144,804,1715,557
724,1894,51,496
48,1428,1783,1955
836,1400,845,573
181,829,1347,538
987,1016,1475,823
1576,424,1455,675
1892,655,932,469
48,293,592,22
436,849,152,1424
1324,605,372,1560
1820,1722,473,1317
1080,199,1733,232
1420,1297,925,1339
156,1614,227,248
987,1285,989,1890
263,901,217,605
1820,1093,796,802
1525,211,1810,1617
841,1531,1930,16
1031,1984,998,260
250,590,913,1578
270,1240,387,1572
129,207,1887,1477
274,948,15,1207
144,1032,1983,1815
256,582,1143,1111
997,387,955,1001
1892,1629,1421,1685
281,1684,644,1808
47,1879,279,1999
446,212,765,359
144,655,408,561
1329,1344,1152,750
446,1558,973,542
168,108,1899,1840
1416,1529,282,665
1766,247,961,1256
1820,1042,1191,1024
84,14,294,1768
444,1353,1685,1918
487,193,874,1724
1912,1534,1352,63
446,1379,1612,1301
48,1318,1238,505
497,494,1545,1667
1028,790,591,1136
1826,449,1602,666
444,1474,1410,602
1214,832,1649,1678
446,1116,1964,1448
503,1283,373,1069
840,1112,1076,8
270,746,90,234
711,1907,896,1975
17,1750,1914,1262
252,298,1406,1450
59,1514,1591,639
162,521,76,1152
1820,1803,354,1308
1820,1578,953,268
660,399,427,1077
489,29,186,163
518,1885,688,821
129,1071,561,246
726,515,1709,1506
1825,2002,587,865
131,790,1549,62
692,781,828,1001
1430,188,606,1759
1031,939,1694,1675
444,1577,113,1390
446,696,229,274
1087,1791,287,1256
1329,279,1737,488
1028,1619,21,1060
487,1699,416,1287
144,457,1338,180
444,444,1352,693
250,773,878,111
848,1407,1447,528
130,301,1933,851
1865,1379,1299,1597
1,265,572,268
1826,190,1578,804
499,1219,1523,1633
1826,1131,1741,1188
48,1647,89,1210
994,158,1536,109
1754,301,292,854
1513,1991,641,598
533,458,389,330
1028,1928,1943,1559
146,935,635,1737
1096,334,1397,1705
1028,1239,1925,1061
250,1521,205,1982
458,1438,390,527
263,789,1417,1550
48,803,1653,493
202,1347,164,966
168,101,1279,1911
97,1946,1811,881
1820,628,115,1745
1474,301,1844,666
841,423,1111,538
1654,55,508,1559
155,614,774,784
1873,1759,945,1642
156,1778,248,457
506,123,785,561
131,29,1033,1261
1103,484,553,1557
263,1455,1520,1621
1531,925,77,879
998,1217,892,1733
841,516,919,650
48,1947,1209,185
1820,1339,912,6
446,1411,1051,1421
144,875,1640,548
1897,1611,908,1486
1028,912,560,367
470,334,1617,1394
48,634,1438,546
210,1495,671,1597
60,1747,1732,309
1826,1790,1746,1747
840,1526,392,1344
1892,1556,1759,1126
497,1299,1658,1514
497,1629,1915,652
168,960,1742,1990
1873,1801,229,1227
1727,12,999,1907
1821,579,297,1782
1908,383,1899,819
1028,1094,1339,1037
11,282,296,1171
1728,1262,925,994
1881,795,127,1427
774,1868,794,1372
48,1477,253,1520
2001,1936,1430,405
131,740,1526,1374
1028,1625,1553,1631
1031,99,231,1907
1892,657,720,1242
1897,1429,1224,237
1420,1693,460,581
148,1360,485,204
88,1205,28,1093
168,536,542,1176
836,646,1541,1712
444,1570,1358,1643
1826,356,1046,983
144,1541,1411,1899
263,160,1034,1312
446,988,429,923
215,1846,642,1676
43,1903,267,1563
14,1023,1671,300
467,1021,690,1565
1820,819,418,638
1028,1376,1554,689
724,1111,1599,772
48,1000,85,709
846,1705,993,557
146,1580,1811,166
1425,1782,276,492
476,868,1162,612
446,1463,100,1110
50,1393,1848,1199
446,35,740,1553
1316,1293,680,1222
840,1165,1939,1005
1892,484,1503,937
1416,1859,226,51
497,35,857,923
1820,815,185,1977
485,1343,1783,1013
1636,1416,836,45
1031,1895,711,1073
1028,214,325,1571
156,1444,978,721
726,1914,1045,847
1003,439,1150,223
131,1572,159,445
157,514,1547,1444
25,472,975,518
1080,1097,1404,1149
1031,957,1281,1446
1028,1318,426,1077
1194,395,291,804
168,1586,1900,1917
1230,243,1322,1759
992,897,883,1872
211,307,1902,780
1031,1388,1912,158
177,874,537,60
840,1078,1688,895
1173,410,553,729
1820,762,380,535
1103,1315,1186,1875
256,818,1715,1915
1728,813,541,1536
1858,1889,952,106
371,1277,908,1720
497,380,898,1845
1892,271,1503,816
1826,1759,1903,526
1194,361,1202,1431
1252,1994,106,61
1728,949,988,1574
256,1354,1632,1107
146,1957,1245,1542
131,595,534,53
1820,1068,894,1341
485,948,1761,988
1820,824,678,1059
840,479,1544,1983
497,644,765,1680
300,922,1997,1376
800,1653,1111,1007
1028,1944,502,1774
485,1433,1320,1244
1827,1697,1505,1132
654,1633,1503,1869
198,1580,1171,1987
1259,472,137,1047
1425,32,1535,193
1230,1135,1672,1539
1727,1968,1422,1516
131,1202,1078,749
444,1480,1351,1143
281,600,410,1979
1661,1126,372,1585
1820,275,1732,1557
198,1592,80,1435
254,679,1530,1980
129,1256,699,210
1992,10,409,505
1820,1432,1668,179
501,734,1702,1622
168,575,136,1437
250,678,1092,555
1860,1507,1235,1273
397,1975,740,1087
308,721,1711,554
1728,1674,1197,1255
198,667,1333,798
132,689,1002,1831
1240,497,155,147
1173,304,1487,396
123,147,1694,1947
48,1930,732,462
1892,888,639,926
294,373,1731,1600
261,39,313,955
48,1498,1867,1911
1173,1725,561,566
1031,187,657,901
1525,1862,1450,811
444,1298,781,1917
318,316,975,998
48,328,936,561
487,736,456,1585
177,1195,1234,818
126,1330,1279,1998
42,1236,514,1138
47,1594,107,1831
844,914,1043,387
442,1553,788,1488
289,680,1585,1408
1581,330,796,463
220,427,1926,1109
1727,181,1297,1521
1031,1105,338,1753
263,1563,1,533
48,1598,1006,473
840,1020,1540,1782
1892,1679,910,1286
725,1923,1485,673
1096,1197,1669,1279
814,1110,151,1568
185,149,1520,1460
3,608,1338,1195
1028,221,50,925
144,1394,1619,1952
436,1815,1122,314
841,1164,1622,68
1368,1884,1081,1036
848,333,1524,1873
263,1204,704,328
844,1404,1112,600
251,182,1078,646
10,994,794,1078
263,441,1010,1695
1819,964,1210,194
1028,1574,1620,437
444,57,953,1836
25,933,1849,697
197,589,995,1518
1173,746,4,1396
308,1090,1796,1508
501,541,1220,378
1031,12,147,460
844,107,412,1514
1820,1027,1557,138
1820,678,1063,1231
444,659,1469,933
112,1077,358,1991
1825,1602,923,1217
1028,1550,1675,1523
997,1986,389,959
1908,377,49,1291
1797,1896,919,655
459,253,1706,314
1381,1691,973,495
227,1777,1368,234
446,1533,1718,1700
1507,689,198,1363
263,1696,1110,546
81,755,1929,408
1125,857,1400,766
1230,699,1043,858
446,1078,668,1625
852,813,107,164
1944,1400,1094,1696
1892,1860,510,453
992,382,615,662
848,346,1696,1538
1031,220,1357,182
1820,1201,1297,1036
1825,236,1199,1638
1329,857,706,1506
131,437,97,1859
489,361,1997,74
169,1484,1716,513
263,1430,1378,1163
131,782,1141,110
15,997,796,166
1117,1523,1178,1969
1031,610,676,1184
263,1987,235,1354
987,1146,473,178
1993,1553,1630,789
1820,460,1019,534
284,1955,746,595
188,1654,274,1651
687,859,1010,1477
131,755,1913,1360
725,24,205,549
126,473,1542,319
1908,908,506,238
30,1963,173,122
841,1768,1377,1708
999,229,731,380
489,1551,742,465
215,176,1005,1064
132,1810,190,667
272,152,1948,1487
155,1587,1022,789
168,1433,1624,1586
156,549,624,209
987,951,1601,1717
1819,890,30,1577
840,1338,675,769
987,958,166,610
1892,108,209,1634
1908,1543,1388,1687
201,1190,514,1997
1892,693,742,507
1208,306,165,1684
41,890,1814,331
692,1631,1709,928
129,218,1341,1088
841,141,6,248
56,1401,1134,830
397,715,214,1984
841,1748,702,1546
1087,110,809,755
530,586,1447,324
1031,1788,44,1203
497,259,1857,954
149,1701,1161,161
444,1075,576,765
1728,239,514,104
444,1670,73,1628
288,1133,1208,1239
261,61,666,832
1826,675,1353,1677
242,98,1045,317
198,1711,1555,1951
1119,1454,590,241
1826,210,653,1411
1293,1432,384,1132
444,460,1153,1155
1820,2,1136,776
1031,1836,362,1502
168,335,423,1201
129,683,1615,523
263,1097,1592,52
489,1948,1771,1927
1125,1419,1621,1340
1028,62,1306,1238
916,1774,1427,575
132,1454,937,1800
1324,276,1190,1485
188,956,736,74
14,844,604,1940
1003,934,805,1779
144,257,1541,459
1324,622,272,1126
168,8,138,1698
444,1975,1198,616
132,1497,1803,973
17,1891,1595,85
144,1304,728,866
234,1838,649,364
1536,1269,1553,1695
1820,1114,244,1889
497,766,1856,351
48,1311,1196,467
840,1107,1248,1555
1389,1938,1161,1143
1728,825,1312,7
11,1109,1879,1279
48,957,199,1275
1028,1373,1679,309
82,173,1795,1571
59,1128,490,59
1368,1940,1145,727
1360,992,173,1367
222,1250,1436,8
1825,1774,511,1114
841,1116,653,1331
487,1562,878,454
1826,602,1395,702
1028,1948,955,472
263,981,199,1461
1826,780,290,278
1908,1494,55,1277
1820,1667,1731,191
241,859,446,710
1728,373,448,475
1951,1676,859,1923
1728,365,50,1664
354,1740,688,1778
1775,73,1817,1901
1908,1974,205,1042
1826,449,1282,100
1028,2000,302,1236
1028,1718,1461,1946
131,1209,1854,1266
250,195,354,927
1618,1715,1184,293
1173,80,1378,1540
183,1990,964,1171
48,683,90,1453
348,299,192,1646
497,247,619,75
149,1185,1929,1344
1865,838,90,1529
263,1946,344,1273
1742,1185,1493,1220
11,9,435,1539
622,491,683,1970
1828,1083,1952,1003
1087,957,1037,260
1826,1482,824,764
59,1840,416,1590
1031,1599,998,533
444,539,317,854
461,1708,991,1539
1819,68,659,140
446,204,590,1164
1754,1653,1521,1774
999,478,1862,1796
1003,1977,1085,1007
444,901,115,456
1230,1067,532,1714
48,1499,1153,1362
135,1702,1141,1250
42,229,564,644
855,409,1542,1123
1826,1376,1045,1682
1028,954,596,1926
300,673,907,1217
1028,1375,1739,1591
1028,379,1114,1535
836,53,172,776
1878,239,1457,1414
121,1347,546,984
1825,989,870,306
862,1656,380,722
162,185,1534,1341
144,1715,366,1364
48,142,311,696
88,299,1608,1011
48,1006,1867,1129
48,1994,651,1186
300,307,640,1949
284,97,1852,1653
183,563,1677,1994
1031,1455,492,1801
129,1748,320,1224
979,1623,1617,731
47,1418,1932,1441
446,1484,482,309
444,1652,1751,1438
1979,50,1477,71
1173,383,78,366
1773,1664,790,134
308,381,402,75
35,1176,29,1353
1728,930,327,1522
1347,1960,244,1278
446,521,1032,534
183,733,1477,700
1746,690,1691,1369
256,1875,762,1061
1087,816,1615,1228
1728,196,1408,45
841,478,354,1335
1228,251,1,962
489,1632,671,758
1820,1654,1137,2000
48,64,1911,1107
59,40,1507,1451
144,606,299,657
261,345,1346,1986
533,1268,1220,816
497,989,1190,1875
263,1909,1331,1183
250,1386,1365,350
487,1984,1672,1359
388,499,1252,531
444,1671,100,760
444,564,1093,1531
1826,1093,422,1123
198,414,1781,434
1827,1490,1408,1598
1028,1259,105,1470
998,574,1236,208
227,1994,1740,1115
1892,764,342,1409
841,1909,1389,26
1087,1630,875,1734
1892,541,1742,341
840,136,356,1106
48,1209,1129,461
485,1919,998,36
1932,89,451,1182
1425,365,912,1733
144,1693,1562,898
1124,880,553,1643
270,617,1486,1447
446,1902,1043,360
1728,1129,471,806
1821,1096,1068,1018
1420,639,1640,592
1820,1519,140,625
263,1664,4,22
270,1073,615,1912
1826,1823,167,468
300,1883,593,7
149,1950,1239,634
1775,107,181,486
1908,918,950,373
263,412,784,1385
1420,149,397,1730
129,1156,1466,1081
131,906,1331,383
256,305,1667,1185
497,1247,961,1862
1031,323,641,220
1031,1844,621,1441
1820,1538,1090,1679
444,265,1175,970
1571,1279,728,2001
1820,1419,37,1215
131,518,442,313
43,721,1473,1619
1827,681,1946,14
48,483,1223,918
419,1378,461,1410
1820,1756,675,1624
1316,1138,290,1689
297,202,1926,1379
496,1217,1006,856
1602,1588,803,1937
404,569,21,756
1820,673,115,1715
263,101,688,1730
168,1648,139,935
489,351,1575,1354
116,525,1168,176
1892,1107,775,1632
725,1775,834,1257
1828,135,1938,396
497,641,1709,1872
256,1971,1398,863
1825,1653,1179,336
1125,896,1291,164
1897,107,1056,1737
476,296,290,794
566,564,1936,1903
226,174,1269,1732
1892,1012,1466,681
1173,1508,1542,1090
263,1448,1281,482
1951,1199,742,1965
497,885,1887,121
1474,1521,211,1538
1825,222,1403,907
144,1816,639,791
728,1205,372,8
1028,1313,954,1121
25,1283,712,264
144,752,195,1177
263,1364,1190,744
215,1502,947,641
90,1268,841,1051
250,556,1237,1254
48,1926,524,993
1173,642,560,1810
685,1099,1875,813
1897,1693,1081,1856
446,1332,912,130
293,1186,273,279
444,980,675,1947
1602,1645,1779,605
1028,768,286,552
201,1231,1869,1994
1076,62,439,742
724,184,18,578
841,889,1308,1911
601,383,1697,1129
1892,868,1205,1934
300,1580,420,1372
275,39,1362,1117
692,1091,342,1866
170,1250,997,406
1727,1751,223,209
852,1418,349,1319
446,1761,209,524
1892,282,602,275
1825,559,1379,1505
118,52,589,1867
1425,428,1112,229
436,1111,1320,424
48,1934,228,761
485,1111,511,1261
1826,140,1072,1027
263,612,747,1328
131,1400,362,1224
841,891,1904,1791
1892,1807,1216,1461
848,92,396,1318
269,100,629,829
1420,297,759,1931
1951,457,101,1197
106,1955,1408,478
1897,1123,1115,503
685,247,1068,1526
1845,1796,360,1910
1031,35,1799,253
1820,1703,1553,560
155,976,681,1237
48,26,1245,375
840,918,1800,1141
809,1202,1493,1725
47,973,265,1997
144,151,1366,1440
1028,1379,1343,1918
1028,1462,348,240
1892,1679,1476,412
132,891,565,1547
1826,967,1456,498
162,649,1264,991
1753,602,1266,603
1194,887,901,2001
1820,734,550,305
1827,674,1189,1469
170,1093,830,901
1028,876,1549,723
1028,671,988,833
168,1991,486,1468
654,506,954,1634
1125,529,1667,1278
444,1298,759,320
765,348,1269,1360
126,425,825,331
1754,799,715,1097
848,1444,1637,296
258,1761,1410,752
1884,98,1662,451
1897,572,1140,239
1571,1555,542,1606
444,689,311,1121
1826,1520,1335,732
783,649,1543,844
1028,212,1467,1255
724,1571,1211,1566
854,1364,1080,1814
263,1602,366,623
841,180,1078,1457
308,1804,534,139
84,767,172,248
1031,569,1146,1435
1420,838,1546,1570
501,1548,1942,1710
144,1747,902,1556
1096,1199,29,495
1728,1198,1852,1279
687,574,55,1654
1473,1840,130,616
497,128,1639,1734
1028,675,731,910
211,659,784,1451
1892,1418,486,676
42,800,529,794
1826,345,520,1975
181,1523,1922,519
1058,1940,744,1215
497,185,445,61
1827,230,1622,704
436,1687,1288,1769
47,1539,1500,474
361,1098,58,38
168,649,1638,555
1028,189,633,1565
446,191,995,657
1826,1452,1022,689
499,676,1622,773
489,328,282,825
1096,1065,74,1477
684,655,25,1332
1728,931,745,1619
201,1400,1688,1111
213,1473,1458,900
300,2,1341,561
284,170,924,136
444,307,1765,751
129,771,1768,282
48,1591,1134,1235
31,1811,903,604
1538,371,182,536
250,998,1853,1685
1420,1297,955,969
1031,533,1252,982
560,896,55,59
1087,347,456,1470
1825,1135,1638,1448
497,268,1079,1665
444,634,1657,1035
1822,648,1684,1547
1727,122,587,1055
263,733,677,370
844,1970,1665,353
188,236,649,2
1820,756,240,71
1576,515,978,365
497,304,544,907
841,1546,1047,230
1728,493,1349,235
497,70,1404,1449
1908,963,1521,1378
144,1887,582,157
215,311,248,324
77,161,1661,919
20,481,757,1585
497,107,1697,136
25,167,559,936
455,121,735,399
1028,580,1792,1435
489,958,361,1171
131,1574,396,773
146,41,540,586
1003,1881,1789,68
446,1323,1836,1403
485,1350,240,512
841,128,1738,1965
1028,1675,233,1981
263,817,1838,1978
308,1344,1301,1128
149,240,364,571
841,1912,1527,1626
1256,1757,1484,1037
1028,1126,1778,1636
254,1023,681,551
841,864,1950,967
848,1619,1510,5
1031,456,1917,228
1214,375,252,560
1826,1415,77,1314
146,1340,295,252
841,1880,1552,926
188,882,1609,1354
1754,1852,46,468
88,1472,732,544
840,1374,1695,1144
533,1054,1936,863
144,1094,352,1851
1420,611,224,1095
713,866,271,705
487,1149,1590,1066
1826,753,659,1608
1826,257,1026,1300
1728,1312,1959,1594
444,1246,1321,1774
844,135,1590,857
446,1584,945,441
1825,784,439,158
444,1115,97,255
1728,633,1417,954
263,547,798,434
1420,1171,1492,553
713,580,886,790
1892,1118,776,23
263,1738,939,1034
1513,1018,732,1794
83,1498,395,1767
476,1112,80,1517
446,1604,167,1
144,1577,1883,837
1028,463,150,970
1028,431,611,478
446,1167,1185,219
685,303,1977,455
300,157,224,63
1271,1965,1467,493
1028,1356,558,1746
1513,1913,14,1100
1827,516,40,1925
1908,1140,1236,957
88,1245,507,1266
1028,802,362,1847
712,265,62,1974
48,519,824,1750
497,302,1578,1613
48,741,896,566
215,1422,18,938
1275,1233,1350,1854
149,637,689,773
1289,385,1934,633
444,384,601,282
1224,763,1761,1635
444,1097,444,338
129,530,1047,1006
263,1385,1234,595
48,169,819,483
48,1151,624,1078
183,226,693,191
48,373,401,1647
497,1552,1422,1574
1826,1294,128,1625
1820,1926,409,1815
1028,420,1766,833
846,775,98,162
466,1942,453,1761
685,344,1695,1752
1031,5,1816,337
497,1007,140,1278
1031,70,617,1585
1252,1332,1419,920
692,720,668,549
489,1823,493,817
1028,1219,524,1265
144,486,589,734
288,1890,157,1452
1733,1563,1698,1357
263,872,948,1027
985,1627,1982,68
132,1346,1417,832
1230,1995,1312,1824
800,1309,1610,90
497,1361,1007,1514
842,1962,56,977
263,1352,278,463
1908,1876,1081,1130
284,1788,1783,312
1028,1317,1150,1996
89,750,164,298
1513,863,812,104
846,430,1094,398
1820,944,1850,969
1080,1018,584,1748
263,273,122,1703
1820,1564,1705,1335
284,1646,71,1741
13,648,1918,1084
1464,110,344,942
1728,427,1453,1042
1031,331,1366,324
453,42,228,917
436,1018,418,1945
446,244,196,498
183,473,721,706
1427,820,1634,1728
444,1080,1397,570
446,61,516,1309
485,69,894,541
1028,478,546,117
846,417,1799,1976
270,1556,1976,885
1596,1111,1109,1636
1820,1757,546,891
1873,1013,1141,1822
310,203,1443,1919
1087,744,1237,926
1178,1327,1476,1900
828,909,682,1738
42,1984,828,1635
841,735,1937,562
1214,484,849,377
131,1998,348,543
726,608,1759,1198
1873,1717,1350,137
1103,1413,1873,969
1536,1544,545,474
1826,1249,1533,947
1826,260,1038,681
