497,1825,1030,131,1820
1028,1030,841,132,717
168,263,1029,717,692
1028,168,1029,717,48
1424,1618,231,308,1587
13,1030,1029,501,717
1884,129,717,1820,1826
1028,284,1029,48,1826
132,499,1090,717,997
3,146,231,717,1119
149,402,132,1425,476
3,1145,861,4,308
726,42,13,168,1513
848,497,840,717,144
1858,1030,168,1087,10
1029,840,131,717,144
726,446,1030,1029,717
30,13,414,994,118
1827,1834,846,1006,862
13,47,840,717,17
1030,841,1420,717,48
1030,1029,1892,717,1826
25,149,183,717,308
1028,841,250,485,144
1003,1416,1324,1425,1316
1030,1029,840,717,144
156,168,1096,987,1173
183,178,47,164,717
1030,1029,1728,840,717
13,132,198,717,130
242,132,717,144,703
168,155,201,840,499
1030,1029,717,1820,1826
848,1028,1030,1031,717
1030,1029,1881,1820,1908
848,426,1029,47,444
1316,1124,841,393,126
1030,840,1031,144,717
168,530,1509,231,261
707,1030,1892,444,717
415,1030,426,1416,717
1028,250,1029,840,717
836,499,844,717,1892
263,840,131,717,48
489,1416,155,717,987
168,724,155,201,1096
168,250,840,499,487
1028,1003,1029,717,144
1827,393,213,10,717
168,1080,840,144,1173
1030,1029,1031,717,1820
1028,1030,1029,1892,717
489,209,713,840,476
1416,168,270,48,126
1030,1029,717,1820,1826
242,168,215,84,261
156,841,717,1173,1325
1030,1029,717,1820,1826
848,446,1030,144,987
446,1030,263,168,1420
42,168,997,717,1826
726,250,201,503,20
726,1470,1230,1173,17
1803,682,1002,1915,1572
1810,294,274,1818,20
1030,1029,717,1820,1826
146,846,713,717,308
1003,149,724,1096,1425
446,1029,717,1820,1826
1030,131,717,144,48
407,46,687,1013,717
407,1003,414,1793,56
263,841,250,198,840
13,168,1324,1173,987
1289,393,206,1119,1351
3,168,713,393,840
1030,178,444,1820,717
1194,118,233,11,1325
1030,489,1892,10,717
1030,1029,1031,1820,1826
263,1029,840,131,1173
1030,1727,1029,1728,444
168,155,840,308,17
1030,263,841,840,717
1030,1029,1892,717,1826
112,1851,233,231,840
1797,1030,1029,725,0
407,65,181,20,43
183,241,759,487,19
1029,1324,717,985,987
407,3,840,499,985
707,146,321,155,1119
414,1370,393,213,1217
1803,569,680,566,1892
446,1030,444,717,1826
1028,263,131,717,1173
1030,226,1087,717,144
1230,1096,487,499,717
1028,1030,1029,717,1826
1028,1030,1029,717,144
1993,1030,1029,1754,10
840,717,144,1173,126
1003,183,1368,840,1892
1416,168,1368,1513,144
282,1080,198,840,131
1028,1030,1029,717,48
156,489,724,1080,201
3,146,992,414,213
1028,168,263,717,48
1080,1029,717,1425,1173
1028,1030,1727,1029,1031
1173,47,717,725,17
168,9,436,218,836
848,1030,155,444,717
1028,446,1029,717,1826
489,841,1513,717,144
1028,1030,1029,1728,717
685,1030,440,1845,717
13,831,47,1892,717
168,218,713,131,1173
530,146,233,861,404
1230,1080,1029,717,1425
1028,1030,1029,717,144
992,1251,231,713,1119
732,241,414,983,1372
1028,1030,263,1029,717
1993,446,1030,1029,1892
1536,263,841,1125,56
1028,284,1029,48,1826
1028,284,717,48,1826
407,146,1245,20,1246
3,162,201,213,717
1003,1030,1125,47,840
220,146,414,530,1226
1028,1030,1029,144,48
1028,1030,1029,1420,48
1173,132,1425,987,17
848,466,183,132,308
1030,1825,1029,717,144
1028,446,1030,1029,717
162,1029,1728,131,717
183,1029,155,717,1826
407,439,213,20,43
25,716,168,201,1173
1029,717,48,1820,1826
1919,178,682,1808,1475
446,1892,717,1820,1826
489,183,129,47,144
168,1368,300,476,1173
1003,1324,131,725,126
263,250,1029,1892,717
1028,1030,284,48,1826
183,841,717,725,261
489,168,485,131,717
54,9,132,840,19
1416,263,132,717,308
1030,1029,717,144,1826
726,13,59,1819,717
489,215,717,48,1316
3,162,183,1029,717
1803,680,682,1002,1915
1030,132,1029,1892,48
499,844,48,997,987
1803,566,1919,1915,1572
168,841,308,987,1173
156,685,183,1834,47
407,65,146,118,21
13,183,1827,231,725
446,263,1029,1728,717
1003,284,436,844,1817
1029,717,1820,1826,48
42,168,1029,47,997
263,713,144,48,692
1029,1892,1820,1826,1908
1825,1030,1029,1820,1826
724,1080,308,1525,1173
1030,263,1029,48,144
497,132,717,48,308
446,215,436,1029,487
1028,1030,263,131,717
132,1080,717,56,1173
1028,168,1029,1897,717
1030,1029,840,131,1826
407,65,1470,978,1766
1230,971,155,144,987
1858,1416,132,840,717
65,231,233,1410,1766
1028,1030,1029,1420,717
852,188,1125,300,144
263,1029,717,48,144
436,88,821,499,463
1030,1029,1031,1820,1826
1030,1029,1728,444,717
1028,1030,1029,144,48
1028,263,1029,1031,48
1028,446,1029,717,1826
1028,1030,168,263,841
1030,1080,444,717,1820
129,201,499,844,999
724,132,131,717,987
407,49,146,211,19
1030,1029,226,1728,717
3,393,717,406,144
446,1029,48,1820,1826
726,263,1145,840,1513
13,1464,233,88,717
497,518,724,725,19
446,1030,1028,1029,444
1030,1029,840,717,144
726,132,231,725,854
1416,183,717,987,1173
1825,59,1029,1820,56
407,312,485,717,1119
47,840,1087,144,48
446,1029,840,717,144
1030,1029,1728,1820,1826
1030,1825,47,717,144
183,168,841,485,1425
841,836,840,131,144
1003,1368,300,987,19
65,146,1013,274,1119
13,1030,846,717,1173
1230,132,717,1173,1316
445,132,1117,129,476
146,846,155,1324,308
1029,444,717,308,1908
25,1003,156,1820,1173
1028,263,1029,840,717
726,1029,129,717,1173
1803,569,1915,1572,1808
1030,263,840,144,48
415,685,485,47,1427
1028,1230,1029,393,717
13,1030,840,717,17
263,841,198,144,277
1028,284,1029,48,1826
1028,1030,1029,1775,717
1028,1030,1029,717,1826
1028,1030,1029,444,717
1030,250,1029,131,717
263,841,168,131,144
1536,168,129,1145,131
25,13,168,47,144
231,503,713,88,1342
489,1030,724,1029,717
1030,1029,1892,1820,1826
497,489,263,840,1420
1825,1884,1827,47,717
65,970,41,476,43
407,65,118,836,717
1028,168,1029,717,144
132,129,717,308,1173
1028,263,1029,717,1826
1029,717,308,1173,476
446,1029,444,1820,1826
446,263,1029,717,48
1028,1029,717,48,1826
407,489,168,447,1117
489,841,1125,1173,725
489,1115,640,997,985
1030,263,1029,717,48
1030,841,131,717,48
446,1030,717,144,1820
407,156,489,49,1892
183,149,308,56,725
1416,168,1029,48,1173
263,841,1029,131,717
168,132,1368,1096,1173
13,183,47,1892,998
1030,263,499,48,1826
497,300,840,144,1820
1030,489,1029,1728,717
263,183,1029,47,717
415,1129,118,55,1325
1028,1030,1029,717,48
1030,1334,1029,1242,1820
726,168,149,170,308
1003,1416,168,840,487
1030,168,1029,1820,48
146,841,1029,47,717
489,1416,155,444,1173
1030,1029,444,1820,1826
1028,1030,852,1029,717
1368,713,1892,1173,692
446,1030,1029,717,261
263,841,840,48,144
25,1030,168,1096,717
497,300,997,499,1826
1030,263,1827,198,717
42,3,46,1124,65
1030,1029,444,717,1826
1030,1029,717,1820,1826
146,207,393,211,309
156,25,59,1173,725
726,1178,501,131,1119
168,1080,717,144,725
489,1178,201,840,1425
1438,1,129,985,19
1030,263,1029,131,717
1028,1030,1029,717,48
65,215,250,530,231
1230,168,724,1368,308
183,1105,1513,277,999
1028,263,132,840,717
1416,132,155,717,1173
1030,1029,444,717,1826
25,1003,1230,168,1173
1030,263,444,717,1826
13,1951,47,717,800
1028,841,1029,840,144
1030,263,841,840,717
1028,446,1029,1728,717
1003,149,724,1096,308
1028,1030,1885,1029,48
1334,288,118,1119,308
1028,1030,1029,717,1826
1857,183,1370,1892,131
415,1214,1420,998,1342
1028,168,1029,48,144
407,146,294,1013,231
407,1289,233,210,985
726,489,132,1080,1820
446,1030,1028,1029,717
3,1230,1015,875,144
489,201,717,308,1173
263,841,131,717,476
1028,284,1029,48,1826
250,47,717,48,1826
3,65,992,233,21
183,724,1080,1892,308
407,446,220,201,985
1028,1251,132,1029,717
42,1028,1029,129,144
3,294,393,213,1892
1030,1029,1820,1826,1908
25,1003,60,308,725
497,181,840,144,20
497,1030,1029,840,717
1029,47,444,1892,1826
129,717,308,987,476
1030,1029,1031,717,1820
3,168,640,308,1325
497,1029,840,131,717
1030,1029,444,131,1820
852,841,436,1125,131
446,1030,183,840,717
1028,168,132,717,144
1028,1030,168,1029,717
726,841,1239,155,144
841,1029,840,717,692
183,426,836,717,1173
364,1509,47,206,646
995,59,132,1576,461
1029,444,717,1820,1908
407,1125,487,56,1316
65,198,211,985,1325
782,631,241,752,89
1030,1029,1892,1820,1826
446,168,1029,717,1427
156,1080,1029,129,717
1103,155,485,201,1316
852,168,30,261,17
497,1030,1029,144,1820
489,183,1029,1173,725
1030,263,841,250,717
168,231,717,308,1173
446,1030,444,717,1826
132,47,499,717,126
127,132,155,499,717
183,300,144,690,1173
497,168,131,717,144
390,1892,1888,1467,1893
156,155,1087,1425,999
1028,1030,841,1029,717
1230,149,724,132,1370
1334,1242,1434,844,17
59,414,724,149,1096
1028,1030,1029,1031,1826
1030,1029,1820,1173,1826
112,530,532,501,463
284,1029,1031,444,1826
1003,1368,1029,987,1173
132,1029,155,300,717
1030,1029,47,1820,1826
1030,1029,60,1513,1173
726,497,13,201,144
261,168,1214,1173,1342
1951,849,961,144,308
65,263,1013,274,1826
841,1080,201,129,1173
1030,841,840,131,717
1028,1030,284,48,1826
242,726,231,997,131
1825,1029,717,1820,1826
1028,1030,1029,1728,717
13,841,1873,717,1826
1030,1029,717,144,1826
263,841,168,1728,144
156,1003,30,685,717
446,1029,1892,444,717
446,1030,1029,717,1826
407,1218,1026,1124,1015
132,1029,713,717,1173
1129,1115,641,487,131
407,30,233,201,210
497,1030,1029,1031,144
1030,1727,1728,1754,1820
47,131,144,1820,48
1602,149,152,60,1096
13,321,47,1905,717
65,118,181,20,43
446,1030,1892,717,144
13,1030,840,1087,717
1029,1728,1892,717,1826
407,3,841,213,309
44,47,1820,1826,1908
132,1370,1513,717,144
497,1030,446,1728,144
466,42,489,118,713
1030,1029,47,684,1252
489,168,1117,717,20
30,59,1170,308,1425
183,168,1096,717,476
1194,841,250,300,1902
0,1029,155,725,1173
1028,1029,444,717,1826
1030,841,1029,840,1754
1028,1029,717,1820,48
202,1080,155,48,56
1030,263,1029,444,1826
852,30,1080,499,1173
1028,1030,1029,1820,717
1636,155,717,476,144
506,59,170,131,476
726,407,231,129,19
3,65,211,476,985
1030,47,717,1820,1826
1030,1029,1892,717,1820
1030,1029,1892,717,1820
1030,996,223,1029,14
1003,183,724,132,60
1003,1368,1103,1845,1090
30,263,132,713,717
446,1030,168,263,444
263,215,841,198,131
13,47,840,144,476
407,489,59,155,1173
726,407,132,1467,1220
1030,1029,717,1820,1826
1030,132,717,48,1826
1030,1029,1031,444,1826
1028,497,1029,840,144
13,146,47,840,717
263,201,501,131,717
1186,415,1214,1842,1342
407,1194,118,181,20
1030,263,841,168,131
1825,1820,48,1826,717
1003,1389,485,800,1173
407,146,321,1015,1994
497,1030,263,1029,840
1900,1800,144,1173,1817
1030,1029,836,444,1820
1029,444,717,1820,1826
168,840,499,717,56
3,146,207,155,393
1030,1892,444,717,1826
1028,1030,1029,1728,717
1028,1030,1029,1420,48
13,846,844,717,1173
13,188,47,717,144
726,489,841,717,48
132,1845,1951,393,712
1993,1030,1031,1820,1908
1028,1029,717,48,1826
1028,1030,1029,444,717
1470,1115,709,1015,321
497,1030,717,1820,1826
1029,713,1087,717,144
1030,1029,1031,717,1826
415,1214,1827,20,199
1194,146,1120,684,20
1028,284,1029,48,1826
162,213,211,258,11
1194,1115,146,210,43
724,1029,717,985,211
1028,1030,1029,1754,717
726,59,201,717,1173
1028,1030,1827,1029,717
1028,1030,168,1029,717
1028,446,263,1029,717
1028,1030,717,1425,1826
1028,1030,1029,48,1826
1030,168,1029,444,717
127,132,1513,308,1425
1030,1029,1728,1754,717
1030,1029,717,1820,1826
3,1115,724,262,1173
263,841,250,215,840
489,168,132,717,144
1028,1030,263,1029,144
1120,947,713,717,987
263,841,1029,840,717
25,489,149,155,987
489,155,131,476,1425
183,1865,717,308,1173
726,489,1029,1892,717
724,474,132,997,725
1030,1850,1820,48,1826
685,426,178,47,35
1030,263,1029,444,1820
1028,446,1030,1820,1826
446,1030,1029,1820,1826
1003,1368,1125,47,1173
1416,852,687,1006,144
65,118,181,1766,43
415,1230,129,717,144
1028,1030,263,250,1029
188,503,840,144,987
407,46,118,231,1325
1028,162,717,48,144
1416,1029,1892,131,717
42,3,168,1125,129
168,841,263,308,43
1230,170,155,1820,308
263,841,1029,840,717
132,1951,840,987,126
1028,1029,48,1820,1826
59,155,660,717,308
25,149,840,131,17
1030,178,831,1820,1826
42,1030,48,144,1820
112,66,1120,586,0
1028,1030,1029,444,717
1825,1030,1029,1820,144
13,426,724,800,1252
1030,1827,1029,717,144
25,65,724,132,146
1030,1029,1031,717,144
1028,1030,1029,717,1826
841,132,840,131,1087
270,132,713,144,19
1028,497,997,717,144
263,841,1029,717,144
841,215,198,470,227
3,992,146,213,1862
1028,1029,840,717,144
126,713,717,725,1173
1028,1030,1029,717,1826
1028,168,1029,717,144
446,13,836,144,692
777,1030,503,47,809
3,30,840,717,144
168,1117,1425,1093,508
1028,284,1029,48,1826
1028,1030,263,1420,717
1030,263,1029,47,48
1030,263,1820,1826,1908
30,840,47,725,1173
250,198,1898,838,985
1030,13,146,840,717
59,155,487,717,725
25,1030,724,1029,717
436,846,840,47,17
168,215,841,263,840
407,1194,124,1119,258
1028,168,1029,717,144
168,1827,838,47,717
841,840,836,10,717
497,263,840,717,144
1028,1030,1029,717,144
497,1029,840,131,1826
1028,263,841,1029,717
1028,1029,717,144,1173
532,276,20,43,185
1803,567,680,1915,1808
1536,500,997,844,308
1028,263,1029,717,1826
25,59,79,1125,308
1030,1029,1728,717,1820
146,1892,1119,1329,692
1028,1513,717,308,654
407,1194,414,146,258
1028,168,1029,1420,717
446,168,717,144,1826
1028,1030,1029,717,1826
183,841,1029,840,717
726,168,841,1368,21
281,13,500,840,47
497,1029,717,1820,1826
42,25,116,717,308
1030,263,1892,131,717
489,13,201,840,144
65,118,222,405,1900
446,1030,997,717,48
489,1417,15,1886,144
1230,489,132,60,1119
168,1827,717,144,48
446,1030,717,476,1826
1825,1030,263,1820,1826
149,1029,201,1031,1173
1003,1029,155,717,1173
1030,1825,1029,444,1826
1230,132,717,1173,261
524,1230,47,48,210
497,1819,48,1820,1826
1028,1030,717,48,144
1030,305,1029,1719,717
1028,1030,1029,1897,717
848,1230,168,146,1892
188,1029,844,48,1826
1028,1030,1029,717,1826
13,1029,717,144,1173
183,168,131,717,56
263,841,1029,717,1826
1030,1029,444,717,1820
1028,263,1029,198,840
42,168,717,48,144
17,13,47,1905,1252
1028,1030,1029,717,1826
25,1003,183,168,1173
1993,1029,717,1820,1826
426,112,717,1119,1425
183,241,1898,1169,177
840,1874,717,1820,1893
65,183,1289,201,717
707,1003,132,1173,126
13,841,132,713,47
726,489,41,254,308
156,112,841,88,1330
1115,1124,1547,1496,985
1030,1029,1897,717,1820
25,168,129,48,1826
446,1030,1028,1029,444
1230,13,10,1525,78
1416,724,155,654,308
514,168,840,1754,1892
1030,841,717,1820,1826
1030,1029,717,1820,1826
1030,1420,1087,717,144
1028,1029,717,144,48
156,489,436,155,144
726,497,131,144,48
1125,1170,144,308,476
263,1029,485,836,717
1857,1030,1029,444,717
168,231,717,987,1173
818,1030,1865,1029,201
1028,1030,1029,131,717
250,201,717,38,56
489,1125,201,713,1525
13,1029,1892,1873,717
489,1029,840,131,717
1636,717,1425,308,1525
126,987,168,1173,1316
407,3,393,213,1119
1230,1416,440,836,717
446,841,1029,1087,144
42,407,49,14,119
168,149,1368,499,692
1028,1030,717,48,1826
726,1194,231,393,476
9,112,1120,88,35
446,1030,717,144,1525
716,1003,263,250,503
1230,1030,132,1029,717
1280,13,87,487,0
1030,1865,1029,476,17
1030,841,270,1029,717
1728,1892,444,1820,1826
1028,1030,263,497,144
228,287,66,1125,1236
13,846,129,1228,1090
497,263,215,1420,144
1416,162,132,155,717
489,1117,1543,48,987
489,263,841,300,499
168,263,107,308,1325
497,1429,168,840,987
1028,1030,1029,717,1826
59,724,121,308,987
1030,1827,1029,717,1826
1003,489,59,233,1096
1030,1029,499,717,1908
112,250,94,58,239
183,426,1951,47,717
1028,1030,1029,48,1826
1030,724,250,131,717
1030,1230,118,239,717
1030,263,1825,1820,1826
1194,3,1004,101,17
870,1120,35,1395,148
1470,1115,414,146,1015
1438,1194,436,470,393
726,1416,168,1513,126
500,841,250,132,840
407,3,233,213,985
215,840,836,717,48
59,724,168,1324,476
202,30,149,1324,717
1028,1029,1897,144,48
1028,132,1029,717,48
1028,1030,1727,1031,717
169,250,131,717,48
13,47,1425,308,476
1030,168,717,1820,1826
1030,1029,444,1820,1826
3,1424,168,724,405
263,841,132,168,717
1416,724,1315,717,144
168,840,1513,1087,1173
13,840,50,84,0
149,724,206,1425,476
1003,1026,168,687,713
168,1125,840,717,144
726,168,717,985,17
1536,13,220,47,717
1028,1030,1029,1892,717
685,183,1030,846,717
840,47,476,308,261
1030,841,1029,840,717
1029,1892,717,1820,1826
840,836,717,144,1826
1028,1030,1029,131,144
1003,132,1096,717,1425
59,155,201,717,144
1230,1080,300,308,1173
1028,1825,852,168,1029
1030,436,1923,1820,1826
56,992,308,1173,1325
497,1030,841,717,144
797,530,41,836,99
407,1334,709,1015,1246
1030,1827,1754,131,717
1897,226,1728,717,144
497,263,840,717,1826
836,35,717,308,654
1028,1029,444,717,1820
1028,1030,263,840,717
1416,841,132,840,717
407,489,1289,210,985
1028,263,1029,840,717
132,840,997,1892,717
848,13,1029,846,717
726,1324,58,1122,262
1030,47,1820,1826,1908
65,146,294,1410,1766
1029,717,1820,48,1826
436,57,15,245,1331
407,1115,687,213,309
127,263,1513,1820,1173
1416,201,840,836,44
13,1230,1029,717,144
497,1030,840,144,126
146,47,10,717,308
1416,489,198,155,131
9,132,1368,476,1173
2001,1892,444,717,1173
1028,168,263,717,144
407,1536,263,131,985
215,132,198,840,144
1897,840,982,131,1173
497,1030,840,131,717
1030,168,841,1754,717
1028,446,1029,717,48
168,201,717,48,1820
446,1030,263,284,444
726,1825,201,717,308
1030,13,840,47,1820
1030,168,2001,997,725
1028,168,1029,717,144
1124,724,118,197,210
3,1230,276,717,261
156,13,308,692,987
1030,841,840,1087,717
1028,263,841,717,144
841,250,840,997,501
1030,263,1029,444,717
1602,1030,724,1029,713
1030,1029,1819,717,1826
25,149,201,1425,985
1030,263,1029,144,48
446,1028,1030,1029,1728
1028,1029,717,48,1826
1030,168,1087,717,1826
13,168,118,717,1173
414,713,144,1425,1173
407,1194,146,414,118
168,1080,713,144,987
1028,1825,1030,717,1826
1030,1636,1029,1425,987
13,840,836,10,17
1003,1416,168,149,1316
726,1030,1029,717,1173
1028,1030,1029,717,1826
726,489,146,47,717
156,168,59,717,1173
446,1030,1028,1029,717
1003,183,1513,717,121
156,1609,132,1425,987
407,13,146,213,81
1030,1029,1728,1031,144
156,132,717,476,987
446,1030,162,1029,717
168,1125,201,717,308
1030,1825,1031,48,1826
1218,318,1103,1096,982
1028,1029,1031,717,1826
841,1117,47,499,131
3,201,840,1096,300
65,841,198,1513,144
1030,168,263,1029,717
707,415,1644,1385,1176
1230,118,1001,717,1525
1028,10,717,1826,692
407,3,388,42,146
1030,168,1029,1087,717
42,995,1424,707,14
1028,1030,1029,717,144
1030,717,48,1826,1820
168,1368,538,987,17
1803,569,566,1915,1572
168,170,201,274,308
1030,1029,144,48,1820
42,1003,118,155,1410
202,1030,149,1029,487
1825,1029,717,1820,1826
1416,170,1174,20,261
726,1606,263,1145,840
1028,1030,1029,1892,444
726,497,263,1892,1826
59,840,131,717,144
724,1029,840,717,308
1030,1029,717,1820,1826
1858,146,828,1029,717
1028,1029,226,717,144
1003,59,168,149,487
489,168,132,717,308
13,263,178,1951,692
1825,1030,1029,48,1826
198,501,844,308,1525
1030,717,1820,1826,48
189,34,151,314,196
168,1029,487,144,308
1030,1029,840,717,144
1028,1030,1029,1951,717
1003,1224,132,987,1173
1003,1030,1825,444,1826
407,146,213,210,985
1028,250,1029,144,48
533,63,93,45,99
149,59,1368,131,262
1028,1030,1029,1728,144
1030,263,1029,840,1087
1003,168,149,308,1342
407,65,116,14,258
1030,1029,836,717,1820
168,132,1029,1728,692
436,198,840,177,985
848,1030,129,1728,308
1030,47,717,1820,1826
497,489,129,840,144
3,1030,1029,1119,258
168,1029,444,48,1820
446,263,1029,444,48
1003,132,713,1221,1173
446,1028,263,1029,1820
446,1030,263,444,48
1030,168,1029,201,1892
1030,1029,717,1826,1893
1378,403,1368,201,1324
1030,168,436,48,790
25,149,76,487,1425
497,1028,1029,840,144
497,168,144,308,692
1030,168,1029,1425,308
1030,1029,444,717,1828
1028,1029,129,840,1826
489,198,713,1006,131
1030,1029,840,717,144
489,1087,717,56,1173
446,1030,1029,1728,717
1536,215,1513,499,461
407,168,155,201,308
489,996,1410,840,985
726,59,724,485,1173
1416,155,1892,717,308
1028,1030,1029,717,144
42,168,188,1892,144
162,118,840,1766,1325
446,1030,1727,1029,717
848,3,201,717,308
1030,1029,1031,717,1826
1030,263,1029,717,144
1030,263,1029,717,144
1030,168,15,129,1826
84,997,277,43,221
489,841,840,717,1173
25,1416,1370,717,308
1030,132,1029,1031,717
724,1096,1892,717,48
13,398,1881,1892,800
848,168,841,840,717
497,250,1368,713,717
1582,1511,90,84,1063
256,1028,1030,1029,717
25,30,59,215,717
1368,1324,487,48,308
1003,1030,1029,836,717
65,183,294,921,20
1003,724,270,1125,1324
726,724,476,308,1480
489,168,1080,840,1425
30,288,487,844,717
1029,129,717,1820,1826
1030,1029,1031,717,1826
1030,1029,1031,444,1826
118,684,20,1325,1342
149,724,201,210,985
1028,1030,1029,717,144
1003,1609,1368,155,403
65,9,118,20,43
1030,1029,48,1826,1908
42,49,116,14,119
501,499,997,144,1525
1030,263,1029,840,1826
1030,1029,717,1820,1826
1230,499,144,461,462
1030,1029,444,1820,1908
168,1029,129,444,1820
1028,1029,1892,444,717
1030,1825,1029,1820,1826
489,1030,1029,129,1826
1030,1029,1892,444,1826
489,1884,263,132,1827
1030,168,1029,717,56
168,1368,300,476,1173
13,183,168,1029,717
415,1438,112,709,1404
446,1030,168,1029,717
149,132,60,717,126
446,1030,1029,840,717
1030,1029,88,717,17
1827,1892,20,308,1817
446,1030,444,1820,1826
281,1378,215,35,99
846,1096,47,717,1173
183,414,118,213,11
42,65,1810,294,1410
146,47,840,1892,99
1030,1029,1892,717,1826
1028,1031,131,48,1826
726,1030,263,1087,717
726,1029,840,144,725
407,1003,183,155,213
1030,1728,226,1754,717
1897,1892,717,48,1826
1029,1728,717,144,48
1028,1030,1029,1892,717
46,453,168,840,997
1030,263,131,717,144
446,1030,1029,717,1895
65,58,1390,206,277
1028,1030,168,444,48
1028,263,1029,1892,717
183,1080,487,1173,56
446,263,1029,444,1826
446,1028,1029,131,717
1030,1029,1728,1754,1819
489,841,47,444,1820
1030,1029,1031,1820,1826
42,1028,1029,503,836
1030,263,841,198,840
1803,569,566,1915,1572
1030,1029,1728,717,1826
3,41,713,47,717
1030,1416,724,149,987
156,127,263,155,840
446,1030,1029,717,1820
1030,47,1892,1819,144
1030,183,1029,717,1826
242,13,1214,998,999
156,726,300,131,717
124,1178,1200,1892,998
1029,717,1820,1173,1826
446,1030,1029,717,144
13,263,841,499,717
1028,263,1029,840,717
446,1028,1029,444,717
1029,717,1820,1826,48
497,1030,1029,840,717
407,1576,155,47,985
1030,1029,1754,717,144
1080,717,476,308,1173
256,1028,717,48,1826
852,168,1125,231,484
726,1028,42,168,436
263,841,840,131,717
726,30,1125,713,141
1827,840,1820,144,1908
1030,1029,444,1820,1826
426,440,146,10,717
1028,1030,1029,717,144
13,168,840,997,717
1028,284,1029,48,1826
1028,1030,1029,717,308
1028,1030,1029,1892,717
497,250,840,131,717
3,132,713,1892,717
497,168,840,717,266
263,132,308,476,692
446,1030,1029,1728,717
82,1951,713,1892,1390
1003,724,132,1208,48
1030,263,841,132,499
1028,1029,1031,48,1826
1030,1029,1031,717,1820
415,1003,25,149,132
407,446,439,168,476
446,263,841,840,717
1029,444,48,1820,1826
1030,1029,444,1820,1826
1028,1825,1030,1029,1908
132,1324,1096,1425,1173
1030,263,144,1820,1826
132,1029,717,144,1826
1030,263,1029,717,1826
1536,30,59,724,997
1115,131,1119,476,308
1003,1536,155,1513,1096
1029,1420,1820,1826,725
1028,168,1029,717,1173
168,132,129,48,985
1030,444,717,1820,1173
263,1029,717,48,144
763,197,231,222,299
256,1030,840,717,1820
242,841,436,48,261
1230,1029,717,1173,19
1129,520,1398,530,1013
1028,1030,1029,1897,144
3,1124,393,1119,20
1230,183,149,132,1173
1028,446,250,1029,444
572,288,1119,1351,1079
407,3,393,717,119
242,524,506,170,713
1028,263,1029,717,48
802,1905,717,1325,17
446,1030,263,841,840
1194,1416,1608,1425,1325
1030,1029,444,1820,1826
1028,1030,1029,840,144
489,1825,1029,300,1820
489,168,47,308,987
1028,263,215,1775,144
168,132,1029,250,300
1416,155,1407,717,144
1858,183,436,47,10
489,263,840,997,144
1028,1030,1029,717,1826
497,47,844,717,131
1028,1030,263,1029,1826
446,1030,263,1820,1826
1028,162,533,487,717
1029,201,717,1173,17
497,1030,1029,840,717
1028,1030,1029,1031,717
263,841,250,144,461
500,1029,840,717,144
446,1030,841,132,840
1028,263,1029,131,717
1030,1029,717,1820,1826
1030,263,840,131,717
1028,1030,1029,48,1826
1030,1029,1820,1826,1908
1028,162,183,132,717
446,1029,717,48,1826
42,1030,1029,48,14
1827,1819,717,1820,1826
132,1368,1728,300,1173
168,1029,713,308,56
1029,485,1087,717,48
407,3,414,1334,210
466,997,499,717,17
995,146,414,118,19
25,30,201,985,371
497,300,997,717,692
726,1416,168,687,1173
1030,1029,1754,717,144
726,168,724,1125,201
1030,231,155,1087,476
1194,146,414,1013,20
446,1030,1820,1826,1908
1030,1029,717,48,1826
25,1028,1030,132,717
1289,393,1119,985,211
1030,1825,1029,1820,1826
1030,841,1029,717,144
446,1029,226,444,717
1028,1030,129,717,144
1030,201,717,1820,1828
1030,1029,840,717,1826
1028,263,250,717,48
1029,47,1820,48,1826
263,168,1029,840,717
1030,1029,48,1820,1826
13,436,47,277,84
1791,1793,1842,89,277
497,1029,840,717,144
446,1030,444,1820,1826
1030,263,502,47,717
112,1410,717,985,1076
1029,47,717,1822,126
1030,1029,717,1820,1908
446,1030,1029,1820,1826
407,713,499,717,308
1028,1030,1029,840,47
1775,840,1873,717,1173
407,301,841,1013,393
1028,263,270,198,144
156,128,131,985,20
1028,284,1029,48,1826
1028,1029,131,717,144
489,215,132,717,126
256,1030,1029,717,1826
3,65,49,233,126
1474,566,682,1002,1572
1028,1030,1029,1031,717
446,1028,1030,1029,717
132,233,213,717,11
852,1080,713,274,1173
1230,1080,1420,1173,1826
1030,444,717,1820,1826
59,132,759,487,277
1028,1030,1029,1728,717
201,1420,1087,144,1173
146,354,112,393,1119
497,263,183,131,308
13,238,123,1951,717
42,1028,1029,1892,1826
1030,440,201,1087,717
1230,168,250,840,717
446,1030,1029,1728,717
497,1030,489,1170,144
1029,1820,48,1826,1908
446,1030,1029,1728,717
446,1030,132,1029,1820
1003,168,717,476,1173
1124,1214,286,1013,1325
146,414,47,131,717
446,1029,1820,48,1826
407,125,301,1120,262
685,47,1892,1794,717
1028,1825,444,1826,1908
407,181,1013,206,213
1416,1029,840,997,717
1030,840,47,717,144
1028,1029,48,1826,1908
1028,1029,717,144,48
1003,59,168,132,717
726,242,489,1334,840
1129,30,168,1467,692
1003,13,201,717,1173
852,489,188,717,725
13,201,47,717,19
1028,1030,1727,1029,717
1230,717,308,692,19
1030,263,1029,444,1820
1028,1029,1728,1892,717
146,207,118,220,1285
1030,1825,1029,1892,1826
